"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","cluster_2"
"614",3,2.5,1411,1992,297046,0,0,0
"615",3,2,1324,1977,310286,0,0,0
"616",3,2,1791,1969,439111,0,0,0
"617",2,2,1440,1971,237403,0,0,0
"618",3,2.5,1792,2008,191513,0,0,0
"619",4,3,2385,2014,612500,0,0,1
"620",4,2,1612,1962,113730,1,0,0
"621",3,2,1484,2013,334842,0,0,0
"622",5,3,2609,1963,129903,1,0,0
"623",3,2.5,1519,2008,339000,0,0,0
"624",5,3,2678,1987,559389,1,0,1
"625",4,2,1636,1978,248951,0,0,0
"626",2,1,840,1974,161250,0,0,0
"627",4,2,1891,1976,444946,1,0,0
"628",6,3,2901,1997,720618,0,0,1
"629",3,2,1066,1958,194766,0,0,0
"630",3,2,1465,1977,748746,0,0,1
"631",3,2,1163,2000,467014,0,0,0
"632",4,2.5,2888,1980,430642,1,0,0
"633",4,3,1897,2006,330084,0,0,0
"634",3,2,1688,1961,477002,0,0,0
"635",3,2,1229,1974,297952,0,0,0
"636",3,2,1431,1975,263245,0,0,0
"637",3,2,1277,1973,384279,1,0,0
"638",3,2,1532,1963,326338,0,0,0
"639",3,1.5,1220,1976,315000,0,0,0
"640",2,1.5,756,1973,227000,0,0,0
"641",3,2.5,1527,2000,478634,0,0,0
"642",2,3,1672,1998,301801,0,0,0
"643",3,2,1534,1961,75256,0,0,0
"644",3,2.5,2360,1985,1248757,0,0,1
"645",4,3,2099,1961,319505,0,0,0
"646",3,2,1669,2005,326859,0,0,0
"647",3,2,1038,1976,232676,0,0,0
"648",3,1,1040,1964,52719,0,0,0
"649",4,2.5,1976,1976,478634,0,0,0
"650",4,3,2108,1954,248912,0,0,0
"651",2,2,1488,1928,526078,0,0,1
"652",4,2.5,2035,1977,303003,0,0,0
"653",2,1.5,1180,1970,795775,0,0,1
"654",4,2.5,1958,1966,116913,1,0,0
"655",4,4.5,3960,1989,777130,0,0,1
"656",2,1,838,1951,127538,0,0,0
"657",3,2.5,2012,1976,282564,0,0,0
"658",3,2,1454,2002,503267,1,0,0
"659",3,2,1169,1963,429000,0,0,0
"660",4,3.5,2418,1991,618938,0,0,1
"661",3,2,1848,1978,161519,0,0,0
"662",4,2,2015,1967,310204,0,0,0
"663",4,2,1284,1963,271462,0,0,0
"664",6,4.5,3395,1998,567630,1,0,1
"665",3,2.5,1772,1980,5e+05,0,0,0
"666",3,2.5,1644,2013,408703,0,0,0
"667",3,2.5,2167,1997,288551,0,0,0
"668",4,2.5,1832,1979,255490,0,0,0
"669",3,2,1100,1997,262982,0,0,0
"670",3,1.5,1626,1950,338018,0,0,0
"671",3,2,1141,1971,207712,0,0,0
"672",4,2.5,1469,1996,239939,0,0,0
"673",3,2.5,2672,1930,890280,0,0,1
"674",2,1,720,1925,74197,0,0,0
"675",5,4.5,4360,2006,934000,0,0,1
"676",2,2,1149,1972,530000,0,0,1
"677",4,2.5,2212,1980,331062,0,0,0
"678",3,2,1135,1974,130023,0,0,0
"679",2,3,2000,1987,645000,0,0,1
"680",4,2,1927,1964,322469,1,0,0
"681",3,2,1650,1961,417000,0,0,0
"682",4,2,1826,1970,72985,0,0,0
"683",2,1,1103,1929,371358,0,0,0
"684",3,1,1107,1960,238803,0,0,0
"685",2,1,725,1939,218897,0,0,0
"686",3,2.5,2208,1950,189612,0,0,0
"687",3,2.5,2937,1987,707379,1,0,1
"688",2,1,1216,1945,214809,0,0,0
"689",3,3,2941,1964,776700,1,0,1
"690",4,3,2603,1985,723050,1,0,1
"691",4,4.5,3465,2008,833603,0,0,1
"692",2,2,2177,1998,150048,0,0,0
"693",3,2,1256,1949,467000,0,0,0
"694",3,2,1150,1964,209828,0,0,0
"695",2,1,1160,1954,414210,0,0,0
"696",3,2,1752,1961,362196,1,0,0
"697",4,2.5,2984,2000,586354,0,0,1
"698",4,3,3053,1989,647370,1,0,1
"699",3,2.5,1472,1986,506000,0,0,0
"700",3,2.5,1719,1984,365526,0,0,0
"701",3,2,1196,1965,55280,0,0,0
"702",2,2.5,2035,1982,278240,0,0,0
"703",3,2,1250,1961,194573,0,0,0
"704",4,2,1768,1965,69830,0,0,0
"705",2,2,913,1987,211913,0,0,0
"706",3,2,1066,1958,284044,0,0,0
"707",4,3,3058,1978,141480,0,0,0
"708",3,2,2280,1970,445499,0,0,0
"709",4,3,1918,1979,454000,0,0,0
"710",4,4,2866,1956,605516,1,0,1
"711",6,3,2391,1972,77568,0,0,0
"712",3,2,1503,1959,401171,0,0,0
"713",3,2,1761,1997,577326,0,0,1
"714",4,3,2200,1979,616076,1,0,1
"715",2,2,1114,1985,403190,0,0,0
"716",4,2.5,2495,1986,714000,1,0,1
"717",3,2.5,1435,1985,254258,0,0,0
"718",3,1,1264,1952,77996,0,0,0
"719",3,2,1176,1989,343396,0,0,0
"720",2,2,1650,1926,530307,0,0,1
"721",3,2,1252,1959,274116,0,0,0
"722",4,2.5,2024,1989,553805,0,0,1
"723",4,2.5,2518,1968,906000,1,0,1
"724",4,2.5,2649,1989,702000,0,0,1
"725",4,2,1566,1964,81543,1,0,0
"726",3,2,1235,1966,109217,0,0,0
"727",4,2,1886,1966,268712,0,0,0
"728",2,2.5,1752,2005,344834,0,0,0
"729",3,2,1244,1975,96542,0,0,0
"730",3,2,1641,1997,794000,0,0,1
"731",3,2.5,1827,1984,237965,0,0,0
"732",2,1,952,1961,243320,0,0,0
"733",4,3,2598,1965,719700,0,0,1
"734",3,2,1255,1969,445630,0,0,0
"735",4,2.5,2748,1977,264931,0,0,0
"736",4,2.5,1913,1982,231040,0,0,0
"737",4,2,1826,1973,482658,0,0,0
"738",4,2,1304,1964,123350,0,0,0
"739",2,2,1145,1991,222465,0,0,0
"740",3,2,1388,1949,50014,0,0,0
"741",5,4.5,3533,1997,941410,1,0,1
"742",3,2,924,1985,220000,0,0,0
"743",4,2,1693,1954,266346,0,0,0
"744",4,2,1612,1964,323155,0,0,0
"745",5,2.5,1913,1954,301997,0,0,0
"746",4,2,1765,1961,434225,0,0,0
"747",4,2,1191,1944,215335,0,0,0
"748",4,3.5,3506,1993,789519,1,0,1
"749",3,1.5,1538,1965,56723,0,0,0
"750",4,3,1910,1966,304320,0,0,0
"751",3,2,1382,1950,426404,0,0,0
"752",4,3,2586,2005,715000,0,0,1
"753",3,2.5,2810,2003,906090,0,0,1
"754",4,2,1612,1964,240745,0,0,0
"755",3,2,1348,1979,229883,0,0,0
"756",2,2.5,1674,1982,271337,0,0,0
"757",4,2,1697,1963,73319,0,0,0
"758",3,2,1765,1997,330444,0,0,0
"759",3,2.5,1643,1990,409307,0,0,0
"760",3,2,1141,1988,361258,0,0,0
"761",3,5,3798,1999,872934,0,0,1
"762",3,2,1677,1978,636000,1,0,1
"763",2,1.5,1307,1940,209977,0,0,0
"764",3,2,1303,1948,213853,0,0,0
"765",3,3,1869,1933,302771,0,0,0
"766",4,3.5,3939,1997,940962,1,0,1
"767",4,2.5,1768,1965,79906,0,0,0
"768",4,2,1753,1956,314384,0,0,0
"769",4,3,2967,1980,538705,1,0,1
"770",3,2,1577,1963,229413,0,0,0
"771",2,2,1320,1984,269000,0,0,0
"772",6,3,3416,1999,734276,1,0,1
"773",5,3,2399,1979,779711,0,0,1
"774",4,3,1938,1971,272786,1,0,0
"775",3,2.5,1632,2006,188877,0,0,0
"776",3,1.5,1416,1962,187834,0,0,0
"777",3,3,1859,1979,314504,0,0,0
"778",3,2,1537,1960,522853,0,0,1
"779",3,2.5,2200,1980,607000,0,0,1
"780",2,1,890,1979,71084,0,0,0
"781",5,4,1917,1984,359122,0,0,0
"782",3,3.5,3650,1987,876734,1,0,1
"783",1,1,584,1925,422000,0,0,0
"784",2,2,1042,1998,205929,0,0,0
"785",3,2,1636,1973,555591,1,0,1
"786",4,3,1818,1964,197725,0,0,0
"787",4,2.5,2015,1966,325580,0,0,0
"788",4,3.5,3651,2000,923162,1,0,1
"789",4,2,1891,1970,487320,0,0,0
"790",5,3.5,2152,1978,181445,0,0,0
"791",4,2,2062,1977,191193,1,0,0
"792",4,2,2112,1961,110271,1,0,0
"793",5,4,3180,2000,890558,1,0,1
"794",4,1.5,1226,1961,51676,0,0,0
"795",4,2,1586,1962,436764,0,0,0
"796",4,2,1368,1958,60996,0,0,0
"797",4,3,2672,1978,532068,1,0,1
"798",4,3,1893,1959,113593,0,0,0
"799",4,3,3205,1978,192389,0,0,0
"800",3,2,1854,1950,294493,0,0,0
"801",3,2.5,1636,1990,538081,0,0,1
"802",3,2,1430,1972,62772,0,0,0
"803",3,1,832,1955,398073,0,0,0
"804",4,2,1353,1956,423072,0,0,0
"805",3,2,1896,1977,264437,0,0,0
"806",4,3,2150,1977,153599,0,0,0
"807",4,2,1699,1969,70322,0,0,0
"808",3,3,1783,1994,387855,0,0,0
"809",3,2.5,1709,1987,364817,0,0,0
"810",3,2.5,1553,2005,372790,0,0,0
"811",1,1,743,1990,140520,0,0,0
"812",3,2,1328,1964,344834,0,0,0
"813",4,2,1891,1976,297872,1,0,0
"814",4,2.5,1889,1974,95177,0,0,0
"815",3,1,1120,1954,52469,0,0,0
"816",1,2,1085,1980,283806,0,0,0
"817",4,4.5,4007,2000,1703000,1,0,1
"818",1,1,756,1947,273628,0,0,0
"819",5,4.5,3175,1999,847229,1,0,1
"820",4,2,1547,1985,238211,0,0,0
"821",3,4.5,3257,2001,693523,0,0,1
"822",3,2,1427,1964,318208,1,0,0
"823",4,2,1676,1964,564320,0,0,1
"824",3,3.5,4240,1997,1151585,0,0,1
"825",3,2,1929,1986,292710,0,0,0
"826",4,2,1925,1976,338724,1,0,0
"827",4,3.5,4537,1980,1584380,1,0,1
"828",4,2,2373,1970,346306,1,0,0
"829",3,2,1205,1964,287387,0,0,0
"830",4,2,1713,1980,368861,0,0,0
"831",3,1.5,1140,1957,370565,0,0,0
"832",3,2,1661,1965,300303,0,0,0
"833",2,1,925,1974,193536,0,0,0
"834",3,2.5,1547,1997,81131,0,0,0
"835",3,1,1595,1956,250838,0,0,0
"836",5,3,2760,1986,686308,0,0,1
"837",5,4.5,3852,2004,1096760,1,0,1
"838",3,1.5,2304,1964,384840,1,0,0
"839",4,4,2507,2000,854313,0,0,1
"840",4,2.5,2018,2002,440856,0,0,0
"841",3,1,1002,1962,39230,0,0,0
"842",3,1.5,1538,1965,198846,0,0,0
"843",3,2,1194,1964,443000,0,0,0
"844",3,2,1328,1964,200141,0,0,0
"845",3,1,960,1954,223143,0,0,0
"846",4,3,2419,1963,262616,1,0,0
"847",4,2,1891,1978,345839,1,0,0
"848",5,3,2165,1976,450000,0,0,0
"849",4,4.5,3404,2000,1054000,1,0,1
"850",2,1,776,1928,233424,0,0,0
"851",5,3,2618,1999,589809,0,0,1
"852",2,2.5,1251,1986,403446,0,0,0
"853",3,2,1640,2005,454000,0,0,0
"854",5,2.5,1776,1965,350922,0,0,0
"855",4,3,3619,2003,756028,0,0,1
"856",3,1,1304,1938,599720,0,0,1
"857",2,2,1259,1976,250540,0,0,0
"858",3,2,1653,1970,269740,1,0,0
"859",3,1.5,1332,1974,322183,0,0,0
"860",3,1,1073,1955,445276,0,0,0
"861",3,4,2794,1975,917175,0,0,1
"862",2,2,1134,1979,418283,0,0,0
"863",3,2,1307,1983,504000,0,0,0
"864",3,2,1660,1964,165676,0,0,0
"865",3,2.5,2467,2007,640000,0,0,1
"866",2,2.5,1164,1985,190984,0,0,0
"867",2,1,929,1974,96649,0,0,0
"868",2,1,882,1971,94565,0,0,0
"869",4,2.5,1455,1981,214783,0,0,0
"870",3,2.5,1794,1963,304717,0,0,0
"871",5,4.5,3603,1988,558102,0,0,1
"872",4,2,1636,1975,202576,0,0,0
"873",2,1,882,1971,129816,0,0,0
"874",3,2,1414,1974,358875,0,0,0
"875",4,2,1223,1973,148722,0,0,0
"876",3,2,1507,1974,141321,0,0,0
"877",4,2.5,1901,1930,791894,0,0,1
"878",3,2.5,3438,2001,669572,1,0,1
"879",3,2,1259,1966,53760,0,0,0
"880",4,2,1711,1977,300952,0,0,0
"881",5,3,2044,1963,103463,0,0,0
"882",3,2.5,1923,1979,501580,0,0,0
"883",3,2.5,1628,2003,399000,0,0,0
"884",5,2,2451,1971,677998,1,0,1
"885",3,1,1086,1954,211391,0,0,0
"886",4,3.5,2798,1994,432597,0,0,0
"887",4,2,1725,1961,543651,0,0,1
"888",2,2,1547,1954,336546,0,0,0
"889",2,1,1124,1941,299489,0,0,0
"890",3,1,1515,1946,353021,0,0,0
"891",3,3,2570,2001,414984,0,0,0
"892",3,1,1160,1925,465000,0,0,0
"893",3,2.5,2638,1992,827428,0,0,1
"894",4,2.5,2240,1974,482411,0,0,0
"895",4,2.5,1517,1994,290961,0,0,0
"896",2,2,1012,1986,461000,0,0,0
"897",3,2,2146,1958,226601,0,0,0
"898",3,2,1735,1981,389011,0,0,0
"899",2,1,908,1954,405399,0,0,0
"900",4,2.5,2499,2004,636000,0,0,1
"901",4,2.5,3300,1963,172093,0,0,0
"902",3,2.5,1662,1988,211742,0,0,0
"903",3,2,1350,1961,259651,0,0,0
"904",3,1.5,1371,1965,539089,0,0,1
"905",2,2,1242,1978,156974,0,0,0
"906",3,3,3316,1960,400800,1,0,0
"907",4,2.5,1866,1965,70321,0,0,0
"908",5,4.5,3257,2001,821000,0,0,1
"909",4,3.5,3232,1999,588766,1,0,1
"910",2,2,2048,1964,403728,0,0,0
"911",4,2,2154,1978,266503,0,0,0
"912",2,2,959,1974,315835,0,0,0
"913",2,1,892,1971,154989,0,0,0
"914",2,1.5,1034,1984,166298,0,0,0
"915",3,2.5,1632,2006,225211,0,0,0
"916",4,2,1570,1960,313567,0,0,0
"917",5,4.5,4448,1978,1248277,1,0,1
"918",3,2,1631,1994,669005,0,0,1
"919",4,2.5,1835,1980,414741,0,0,0
"920",4,3,2454,1971,598309,1,0,1
"921",3,2,1344,1988,321987,0,0,0
"922",4,2.5,2265,1962,228453,1,0,0
"923",2,2.5,1949,1987,678000,0,0,1
"924",2,2,1376,1976,930000,0,0,1
"925",2,1,640,1941,214332,0,0,0
"926",4,3,1748,1958,400777,0,0,0
"927",3,2,1468,1955,386000,0,0,0
"928",4,2.5,1858,1979,178671,0,0,0
"929",4,2.5,1983,1981,384555,0,0,0
"930",2,1,892,1971,78418,0,0,0
"931",2,2,1064,1981,246156,0,0,0
"932",4,2,1779,1990,275142,0,0,0
"933",3,2,1367,1965,310657,0,0,0
"934",2,1.5,1048,1979,211138,0,0,0
"935",2,2,1393,2006,291261,0,0,0
"936",3,2,1160,1973,408348,0,0,0
"937",5,3,2852,2001,404250,0,0,0
"938",2,1.5,1046,1972,260054,0,0,0
"939",4,2,1744,1984,609149,1,0,1
"940",3,2,1610,1981,331368,0,0,0
"941",4,3,3139,1998,1232081,1,0,1
"942",4,1.5,1226,1962,225575,1,0,0
"943",2,1.5,1028,1974,319000,0,0,0
"944",2,2,1286,1987,318070,0,0,0
"945",4,2,1770,1977,263519,0,0,0
"946",4,2,2011,1959,110549,0,0,0
"947",3,2.5,1609,1999,518000,0,0,1
"948",4,3.5,3509,1986,478107,0,0,0
"949",2,2,1140,1984,261693,0,0,0
"950",2,2,1520,1988,426000,0,0,0
"951",4,3,2337,1978,505233,0,0,0
"952",3,2,1402,1970,76530,0,0,0
"953",3,2,1243,1963,367849,0,0,0
"954",2,1,777,1986,3e+05,0,0,0
"955",2,2,1206,1929,308022,0,0,0
"956",5,2.5,2488,1999,419401,0,0,0
"957",2,2,945,1980,170884,0,0,0
"958",3,2,1503,1964,480584,0,0,0
"959",4,2,1308,1965,164612,0,0,0
"960",4,2,2036,1977,142413,0,0,0
"961",3,1,1217,1938,621332,0,0,1
"962",3,1.5,1514,1980,336284,0,0,0
"963",4,2,1700,1964,222434,0,0,0
"964",4,3,2853,1996,99773,0,0,0
"965",4,2.5,2186,1985,577910,0,0,1
"966",4,3,3032,2001,83389,0,0,0
"967",3,2.5,1643,2008,341000,0,0,0
"968",2,1,856,1971,64544,0,0,0
"969",4,2,1513,1947,45194,0,0,0
"970",2,2.5,1588,1981,248483,0,0,0
"971",4,2,1199,1962,58560,0,0,0
"972",3,2.5,1605,1986,361883,0,0,0
"973",4,2,1826,1973,331356,0,0,0
"974",4,2,1184,1956,281064,0,0,0
"975",4,2,1812,1950,447295,0,0,0
"976",3,2,1553,1981,382000,0,0,0
"977",5,3,3083,1966,587250,0,0,1
"978",4,3,1769,1955,302948,0,0,0
"979",3,2.5,2098,1974,246676,0,0,0
"980",3,2.5,2582,1979,332501,0,0,0
"981",3,2.5,1914,1974,436541,0,0,0
"982",4,3,2369,1979,420489,1,0,0
"983",4,2.5,2123,1980,659000,1,0,1
"984",5,3.5,4257,2004,862000,0,0,1
"985",3,2,1440,1982,326472,0,0,0
"986",2,2,1178,1965,265000,0,0,0
"987",2,1,810,1971,147198,0,0,0
"988",3,2.5,2167,1997,283163,0,0,0
"989",3,2.5,1544,1997,459000,0,0,0
"990",5,3,2440,1996,641821,0,0,1
"991",4,3,2150,1978,647206,0,0,1
"992",3,2,1571,1978,186124,0,0,0
"993",4,2.5,1676,1987,306158,1,0,0
"994",4,3.5,2754,1987,1279486,0,0,1
"995",5,2.5,2197,1964,106411,1,0,0
"996",4,2,2098,1978,461528,0,0,0
"997",4,3,2987,1982,593995,1,0,1
"998",3,2,1730,1969,500348,0,0,0
"999",4,2,2705,1969,860000,0,0,1
"1000",6,4.5,3395,1998,1242638,1,0,1
"1001",2,1,1008,1922,181597,0,0,0
"1002",2,2,1286,1986,273637,0,0,0
"1003",3,2.5,2365,1980,364274,0,0,0
"1004",4,2,1303,1962,190894,0,0,0
"1005",2,3,2000,1987,657562,0,0,1
"1006",2,2.5,1487,1981,565000,0,0,1
"1007",4,2,1742,1964,518000,0,0,1
"1008",4,2,2015,1968,509000,0,0,1
"1009",3,2,1278,1961,70411,0,0,0
"1010",4,3,1800,1986,318292,0,0,0
"1011",4,2,1514,1970,437000,0,0,0
"1012",3,2,1195,1961,89336,0,0,0
"1013",4,2,1360,1963,399322,0,0,0
"1014",4,3.5,3175,1982,1043463,1,0,1
"1015",2,2,1507,1955,403000,0,0,0
"1016",4,2,1233,1955,250784,0,0,0
"1017",3,2,1248,1961,311826,0,0,0
"1018",5,3,2079,2001,385998,0,0,0
"1019",5,4.5,3889,2000,892261,0,0,1
"1020",4,3.5,3825,1999,1201000,1,0,1
"1021",2,2.5,1246,1985,294964,0,0,0
"1022",3,2,1407,1971,249650,0,0,0
"1023",4,2.5,2247,1990,418770,0,0,0
"1024",2,2,1700,2007,564000,0,0,1
"1025",3,2,1312,1952,196854,0,0,0
"1026",3,2,1726,1980,431480,0,0,0
"1027",3,1,1771,1946,84250,0,0,0
"1028",3,2.5,1592,1988,486304,0,0,0
"1029",3,2,1170,1968,164680,0,0,0
"1030",4,3,3215,2000,1572974,0,0,1
"1031",2,2.5,1418,1992,308845,0,0,0
"1032",3,2,1561,1966,591000,0,0,1
"1033",4,2,1712,1971,304569,0,0,0
"1034",3,2.5,2466,1989,534594,0,0,1
"1035",3,2,1863,1958,98588,0,0,0
"1036",4,2,1263,1962,185005,0,0,0
"1037",4,3,2867,1989,636173,1,0,1
"1038",4,2.5,1998,1979,316226,1,0,0
"1039",4,2,1574,1978,135762,0,0,0
"1040",4,2.5,2211,1985,290905,0,0,0
"1041",5,4,4543,1988,1180000,1,0,1
"1042",6,3,2726,1978,495113,1,0,0
"1043",4,2,1586,1962,85993,0,0,0
"1044",4,2,2286,1966,785969,1,0,1
"1045",3,1,620,1950,76963,0,0,0
"1046",4,2.5,2198,1996,647250,0,0,1
"1047",3,2,1513,1963,431867,0,0,0
"1048",5,2,1368,1961,328514,0,0,0
"1049",2,2,1130,1963,285958,0,0,0
"1050",2,2,1009,1992,177970,0,0,0
"1051",3,1,1200,1928,63725,0,0,0
"1052",5,3,2614,1969,519191,1,0,1
"1053",3,2.5,1555,1991,519000,0,0,1
"1054",2,2,1496,1985,336000,0,0,0
"1055",2,2,1104,1990,357000,0,0,0
"1056",4,2,1826,1970,261546,0,0,0
"1057",3,2.5,1537,1997,253200,0,0,0
"1058",2,2,1117,1977,230000,0,0,0
"1059",3,1.5,1032,1962,215790,0,0,0
"1060",3,2,1841,1996,286834,0,0,0
"1061",4,3,1967,1982,422439,1,0,0
"1062",3,2,1161,1959,312193,0,0,0
"1063",4,2.5,3587,1986,1196000,1,0,1
"1064",4,2,2009,1996,576000,0,0,1
"1065",3,2.5,1893,1999,288057,0,0,0
"1066",3,2.5,2004,2007,482770,0,0,0
"1067",4,2,1566,1962,371360,0,0,0
"1068",3,2,1718,1957,60994,0,0,0
"1069",3,2.5,1361,1980,380718,0,0,0
"1070",2,2,986,1989,273000,0,0,0
"1071",2,1,750,1957,113714,0,0,0
"1072",4,2,1649,1961,516000,1,0,1
"1073",5,3,2746,2001,545004,0,0,1
"1074",4,2,1833,1970,458884,1,0,0
"1075",3,2,1440,1973,238472,0,0,0
"1076",2,1,1165,1953,563000,0,0,1
"1077",4,3,2212,1979,724152,0,0,1
"1078",5,4.5,4740,1980,1583789,1,0,1
"1079",3,2,1552,1958,259656,0,0,0
"1080",4,2,1308,1962,254890,0,0,0
"1081",3,2,1357,1961,58921,0,0,0
"1082",5,4.5,3875,1999,904734,1,0,1
"1083",3,2.5,2125,1965,589825,0,0,1
"1084",2,2,1464,1973,153845,0,0,0
"1085",3,2,1254,1995,211577,0,0,0
"1086",3,2.5,1592,1986,310352,0,0,0
"1087",3,2,1923,1979,265355,0,0,0
"1088",3,2,1475,1968,320463,0,0,0
"1089",2,2,1064,1981,105981,0,0,0
"1090",5,3,3467,1965,685701,0,0,1
"1091",4,1.5,1226,1961,286383,0,0,0
"1092",4,2,1874,1994,373758,0,0,0
"1093",4,3,1519,1961,69307,0,0,0
"1094",2,2,1147,1981,236019,0,0,0
"1095",4,2,2137,1961,217742,0,0,0
"1096",3,2,1110,1962,114741,0,0,0
"1097",4,3.5,2281,1976,457654,1,0,0
"1098",2,2,1598,1953,271167,0,0,0
"1099",4,3.5,3734,2005,826000,0,0,1
"1100",2,1,892,1971,191000,0,0,0
"1101",3,2.5,2112,1988,312745,0,0,0
"1102",4,4.5,3683,1978,1008617,1,0,1
"1103",2,2,1217,1985,380201,0,0,0
"1104",3,1.5,1185,1972,238649,0,0,0
"1105",4,3,2632,1999,873114,1,0,1
"1106",3,3,1728,2007,583000,0,0,1
"1107",4,2.5,2065,1978,646558,0,0,1
"1108",3,2,1533,1954,71173,0,0,0
"1109",3,2,1358,1981,379214,0,0,0
"1110",2,2,1441,1978,286383,0,0,0
"1111",6,4,2984,1968,175363,1,0,0
"1112",5,3,2439,1974,646324,1,0,1
"1113",4,1.5,1588,1959,377081,0,0,0
"1114",4,3,2371,1999,477049,1,0,0
"1115",4,2.5,1866,1965,435068,0,0,0
"1116",3,2.5,1599,1976,263412,0,0,0
"1117",6,4.5,4453,2004,832504,1,0,1
"1118",2,1,810,1971,212187,0,0,0
"1119",4,2.5,1828,1997,283222,0,0,0
"1120",5,3.5,2416,1971,462676,0,0,0
"1121",4,3.5,2968,1999,1028000,0,0,1
"1122",4,2,1826,1970,380730,0,0,0
"1123",2,2.5,1164,1985,174287,0,0,0
"1124",4,3,2312,1987,582000,0,0,1
"1125",4,2,1233,1955,330320,0,0,0
"1126",4,2,1770,1978,517938,0,0,1
"1127",1,1,836,1954,24075,0,0,0
"1128",4,2,1605,1975,126009,0,0,0
"1129",3,3.5,2786,1990,890000,1,0,1
"1130",5,3,2564,1970,639606,0,0,1
"1131",4,3,2060,1987,307312,0,0,0
"1132",4,2,1999,1981,461550,0,0,0
"1133",3,2.5,1941,2001,366052,0,0,0
"1134",3,2.5,1924,1928,215689,0,0,0
"1135",4,2.5,1954,1965,71360,0,0,0
"1136",3,2.5,1487,1981,328188,0,0,0
"1137",4,2.5,1850,1978,345151,0,0,0
"1138",3,2,1466,1980,404869,0,0,0
"1139",4,3,2723,2002,735000,0,0,1
"1140",4,4,4295,1984,1822373,1,0,1
"1141",4,3,2060,1988,635000,0,0,1
"1142",4,2.5,1950,1980,187855,0,0,0
"1143",3,2.5,2148,1979,540294,0,0,1
"1144",4,2.5,1698,1965,384169,0,0,0
"1145",5,3,3151,2006,941000,0,0,1
"1146",4,3,2096,2013,429405,0,0,0
"1147",5,3,3041,2004,644316,0,0,1
"1148",3,1,944,1960,207671,0,0,0
"1149",2,1,748,1925,267000,0,0,0
"1150",4,2,1790,1966,80685,0,0,0
"1151",2,2,921,1989,258000,0,0,0
"1152",3,2.5,1612,1987,310385,0,0,0
"1153",4,3,2780,1994,647246,0,0,1
"1154",3,2.5,2354,1982,416853,0,0,0
"1155",4,2.5,2337,1982,300663,0,0,0
"1156",4,2.5,1731,1986,377726,0,0,0
"1157",5,3,2675,1994,436932,0,0,0
"1158",2,1,849,1947,134276,0,0,0
"1159",3,2.5,1361,1981,334016,0,0,0
"1160",4,3.5,2403,2000,329646,0,0,0
"1161",4,3,2994,2000,837000,1,0,1
"1162",3,2,1359,1973,461938,0,0,0
"1163",2,1.5,1002,1939,216325,0,0,0
"1164",4,2,1331,1959,57210,0,0,0
"1165",3,1,1311,1946,50096,0,0,0
"1166",3,2,1146,1977,181295,0,0,0
"1167",3,2.5,2193,1993,301540,1,0,0
"1168",1,1,514,1974,100196,0,0,0
"1169",3,2,1499,1978,297091,0,0,0
"1170",4,2.5,2502,1987,723627,1,0,1
"1171",2,2.5,1432,1988,406962,0,0,0
"1172",3,2,1395,1969,181375,0,0,0
"1173",3,1.5,1098,1958,201683,0,0,0
"1174",5,3,2615,1999,786000,0,0,1
"1175",4,2.5,2480,1979,231878,1,0,0
"1176",4,1.5,1226,1961,213908,0,0,0
"1177",3,1.5,1296,1958,238728,0,0,0
"1178",3,2,1728,1964,255727,0,0,0
"1179",4,2.5,2035,1972,374458,0,0,0
"1180",3,2,1172,1953,376932,0,0,0
"1181",4,2,1951,1969,281952,0,0,0
"1182",2,2.5,2057,1991,384398,0,0,0
"1183",2,2,1226,2011,286368,0,0,0
"1184",4,3,2125,1996,305104,0,0,0
"1185",3,2.5,1472,1986,389726,0,0,0
"1186",3,2.5,1960,1987,221364,0,0,0
"1187",4,2.5,2271,1968,258895,0,0,0
"1188",4,3,2213,1994,93258,0,0,0
"1189",4,3.5,2353,2007,667000,0,0,1
"1190",2,2,1144,1973,87024,0,0,0
"1191",4,3,1890,1984,223834,0,0,0
"1192",3,3,1485,1986,210094,0,0,0
"1193",4,2,1844,1974,124745,0,0,0
"1194",4,2.5,1399,1987,403190,0,0,0
"1195",3,2,1032,1971,299498,0,0,0
"1196",3,2,1973,1996,608133,0,0,1
"1197",4,2,1630,1964,68589,0,0,0
"1198",3,2.5,1340,1984,304000,0,0,0
"1199",3,2,1584,2007,208042,0,0,0
"1200",4,2.5,2069,2000,610624,0,0,1
"1201",4,3,3290,1981,624452,0,0,1
"1202",3,2,1245,1964,255422,0,0,0
"1203",3,2.5,1809,1991,452000,0,0,0
"1204",2,2,1070,1978,89312,0,0,0
"1205",3,2,1858,1979,405000,0,0,0
"1206",3,2,1931,1964,84643,0,0,0
"1207",3,2,1129,1984,275974,0,0,0
"1208",5,3,1781,1970,468100,1,0,0
"1209",5,3,2760,1985,453105,0,0,0
"1210",3,2,1338,1951,42360,0,0,0
"1211",4,3,2822,1965,131498,0,0,0
"1212",2,2,1286,1986,296478,0,0,0
"1213",1,1,532,1938,184725,0,0,0
"1214",3,2.5,1358,2000,194027,0,0,0
"1215",4,2,1612,1964,109218,1,0,0
"1216",4,2,1744,1984,528448,0,0,1
"1217",4,3,1993,1982,258392,0,0,0
"1218",2,1,1114,1981,252796,0,0,0
