"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","poolcnt","hashottuborspa","Longitude","Latitude","cluster"
"17326",3,2,1127,1955,"0","0",-117.865015,33.794202,"1"
"10750",3,2.5,2897,1975,"0","0",-118.103042,33.741318,"1"
"17394",3,2.5,2142,1945,"0","0",-117.909276,33.638053,"1"
"14236",1,1,652,1979,"0","0",-117.81,33.7459,"1"
"16147",4,3,2554,1976,"1","0",-117.791414,33.871741,"2"
"15746",4,2.5,1990,1974,"0","0",-117.882954,33.901666,"1"
"19308",3,2,1396,1957,"0","1",-118.09657,33.743543,"2"
"11960",3,2,1162,1959,"0","0",-117.92653,33.754989,"1"
"2685",5,3,2769,1976,"0","0",-117.812167,33.64564,"2"
"3344",2,2,1152,1995,"0","0",-117.720708,33.566117,"1"
"6785",3,2.5,1322,1985,"0","0",-117.913,33.79,"1"
"11842",4,3,2736,1987,"0","0",-117.690419,33.552363,"2"
"11742",3,2,1624,1976,"0","0",-117.818669,33.896089,"2"
"9907",3,2,2050,2000,"0","0",-117.586192,33.460527,"1"
"3599",3,2.5,1674,2001,"0","0",-117.775844,33.717339,"1"
"3279",2,2,1350,1977,"1","0",-117.647382,33.497034,"1"
"891",2,2,1452,1981,"1","0",-117.788393,33.681825,"1"
"18433",3,2,1140,1928,"0","0",-117.873881,33.732378,"1"
"14764",2,2,1784,2007,"0","0",-117.7176,33.695564,"1"
"9089",2,2,1157,1963,"0","0",-117.922,33.8558,"1"
"11154",5,3,3092,1966,"1","0",-117.959967,33.715574,"1"
"8857",4,2,1366,1969,"0","0",-117.876767,33.706306,"1"
"18104",4,2.5,2713,1973,"0","0",-117.949325,33.74988,"1"
"9807",3,3,2383,1990,"0","0",-117.828439,33.876865,"1"
"10342",2,2.5,1224,2000,"0","0",-117.752524,33.728635,"1"
"3154",2,1,790,1981,"0","0",-117.670098,33.623976,"1"
"1408",3,1,1347,1948,"0","0",-117.882395,33.73167,"1"
"4341",5,4,3577,1988,"0","0",-117.856732,33.619578,"2"
"17633",3,2,1236,1947,"0","0",-117.991747,33.758038,"1"
"4777",3,2,1364,1955,"0","0",-117.943466,33.9402,"1"
"4941",2,2,1069,1993,"0","0",-117.690027,33.520453,"1"
"13393",3,2,1846,1922,"0","0",-117.870862,33.761514,"1"
"8276",4,2,1914,1953,"0","0",-117.9532,33.785278,"1"
"3713",4,2.5,1601,1954,"0","0",-117.97783,33.775522,"1"
"4252",2,2,1462,1969,"0","0",-117.70452,33.631634,"1"
"15617",4,3.5,2697,2012,"0","0",-117.940355,33.711435,"2"
"10976",4,1,1247,2002,"0","0",-117.991,33.8142,"1"
"9263",3,3,1890,1977,"0","0",-118.064639,33.729025,"1"
"10170",3,2,1578,1978,"0","0",-117.864807,33.924432,"1"
"13545",1,1,510,1987,"0","0",-117.588573,33.648509,"1"
"15495",3,2,1762,1964,"0","0",-117.799391,33.790167,"1"
"7901",3,1,1192,1967,"0","0",-117.760313,33.529631,"1"
"12675",3,2.5,1659,1986,"0","0",-117.829782,33.900897,"1"
"1070",3,1,1200,1955,"0","0",-117.988221,33.853776,"1"
"10947",2,2,823,1986,"0","0",-117.599,33.4466,"1"
"6535",3,2.5,1678,1989,"0","0",-117.779605,33.837552,"1"
"12806",3,2.5,1742,1976,"1","0",-117.933252,33.827273,"1"
"4937",4,2.5,2417,1976,"0","0",-118.033105,33.704995,"2"
"17518",2,1,924,1948,"0","0",-117.984904,33.764095,"1"
"17951",2,2,1503,1977,"0","0",-117.642401,33.61584,"1"
"2643",2,2.5,1086,1996,"0","0",-117.674815,33.685028,"1"
"14269",3,2,1056,1968,"0","0",-118.061611,33.822314,"1"
"5647",3,3,2894,2004,"0","0",-117.840291,33.871693,"2"
"5768",3,2,2078,1963,"1","0",-117.854775,33.767786,"1"
"9891",3,3,1989,1982,"0","0",-117.88818,33.660531,"1"
"2175",4,2.5,1622,1973,"0","0",-117.651719,33.462235,"2"
"19247",4,3,2663,2015,"0","0",-117.740214,33.70438,"2"
"17869",1,1,781,1987,"0","0",-118.008,33.6626,"1"
"7267",4,2.5,1740,2008,"0","0",-117.854928,33.83785,"1"
"19144",3,2.5,2036,1979,"0","0",-117.639378,33.607505,"1"
"15677",3,2,1921,1973,"0","0",-117.720503,33.538818,"1"
"16122",3,2.5,2248,2000,"0","0",-117.63504,33.469166,"2"
"10968",4,2,1385,1955,"0","0",-117.958997,33.850208,"1"
"1455",3,2.5,2193,1972,"0","0",-118.07031,33.720394,"2"
"1880",4,3,1497,1961,"0","0",-117.689997,33.468129,"1"
"9553",4,2,1552,1958,"1","0",-117.983467,33.845074,"1"
"4216",3,2,1062,1977,"0","0",-117.779748,33.868123,"1"
"18058",3,2,1950,1982,"0","0",-117.907716,33.663122,"2"
"17584",3,3,1319,1994,"0","0",-117.802367,33.689859,"1"
"1012",2,1,894,1963,"0","0",-117.967656,33.670245,"1"
"6518",3,2,1310,1971,"0","0",-117.689428,33.544275,"1"
"15666",4,4,2416,2004,"0","0",-117.760382,33.699416,"2"
"1086",3,2.5,1296,1974,"0","0",-117.904305,33.900304,"1"
"16929",5,2,2017,1969,"0","0",-117.877147,33.915054,"2"
"3340",3,2,1078,1980,"0","0",-117.901362,33.790191,"1"
"3827",3,2,1663,1971,"0","0",-117.714468,33.471589,"2"
"10651",2,1,1218,1950,"0","0",-117.837643,33.795305,"1"
"10953",6,3.5,2615,1982,"0","0",-117.698176,33.65412,"2"
"13569",3,2,2297,1980,"0","0",-117.64014,33.628794,"2"
"12226",3,2,1255,1963,"0","0",-118.025198,33.80883,"1"
"16868",3,2,1364,1986,"0","0",-117.633335,33.474449,"1"
"7496",3,2.5,2601,2006,"0","0",-117.802095,33.903731,"2"
"4379",3,2.5,2596,2006,"0","0",-117.814183,33.694218,"2"
"12504",4,2,1745,1958,"0","0",-117.798881,33.752303,"1"
"17101",4,4.5,4755,1999,"1","1",-117.729914,33.849775,"2"
"16678",3,2,1344,1966,"1","0",-117.689411,33.536784,"1"
"9895",3,2,1258,1922,"0","0",-117.872802,33.739109,"1"
"8966",4,3.5,3334,1977,"1","0",-117.851719,33.617146,"2"
"7484",3,2.5,1250,1999,"0","0",-117.728838,33.856949,"1"
"18865",3,2.5,1649,2001,"0","0",-117.775316,33.732584,"1"
"1035",2,1.5,1064,1964,"1","0",-117.839,33.8082,"1"
"4134",2,2,1117,1995,"0","0",-117.612541,33.618817,"1"
"3342",1,1,644,1983,"0","0",-117.985,33.8984,"1"
"7557",2,1.5,1032,1964,"0","0",-118.061466,33.810812,"1"
"15360",3,1,1636,1930,"0","0",-117.860537,33.741162,"1"
"16303",2,2,1283,1975,"0","0",-117.837,33.7718,"1"
"6135",3,1,1076,1937,"0","0",-117.884751,33.75287,"1"
"17722",3,2.5,1637,1972,"0","0",-117.957897,33.760524,"1"
"6854",3,2,1808,1958,"0","0",-118.097468,33.748773,"2"
"1450",3,2.5,2567,2004,"0","0",-117.601158,33.471659,"1"
"17085",4,3,2457,1943,"0","0",-118.099741,33.741637,"2"
"4355",4,2,1787,1961,"0","0",-118.011602,33.787125,"1"
"19740",3,2.5,1972,1968,"0","0",-117.816897,33.720611,"1"
"7093",3,2,1480,1959,"0","0",-118.025663,33.837956,"1"
"3650",3,2,1240,1987,"0","0",-117.82954,33.682422,"1"
"3999",4,3.5,2279,1990,"0","0",-117.619106,33.611117,"1"
"3911",4,2,1928,1954,"0","0",-117.827535,33.771406,"1"
"6297",3,2,1049,1985,"0","0",-117.678,33.5513,"1"
"3166",3,2,1114,1982,"0","0",-117.811391,33.670511,"1"
"14260",2,1.5,1192,1973,"0","0",-117.590881,33.415264,"1"
"18061",3,2.5,2641,1994,"0","1",-118.010845,33.672752,"1"
"1499",4,2.5,2808,1979,"0","1",-117.685751,33.549291,"2"
"16431",4,2.5,2559,1974,"1","0",-117.808129,33.826904,"2"
"19840",3,3,1285,1989,"0","0",-117.766,33.7927,"1"
"15423",3,2,1102,1960,"0","0",-117.894754,33.768864,"1"
"8182",4,2.5,2682,1967,"0","0",-117.82581,33.661802,"2"
"8459",3,2,1179,1955,"0","0",-117.930388,33.817663,"1"
"9943",3,2,1480,1971,"0","0",-117.775439,33.689646,"1"
"19460",2,2,1124,1996,"0","0",-117.816,33.7989,"1"
"5294",3,2,1398,1973,"1","0",-117.802664,33.663964,"1"
"3653",3,1.5,1272,1954,"0","0",-117.877093,33.717214,"1"
"1495",3,2.5,1282,1985,"0","0",-117.905,33.6403,"2"
"9044",2,1,870,1939,"0","0",-117.989675,33.75679,"1"
"18678",3,2,1616,1957,"0","0",-117.944989,33.942806,"1"
"10379",4,2.5,1673,1963,"0","0",-117.967906,33.751511,"1"
"19437",2,2,1850,1946,"0","0",-117.913109,33.845194,"1"
"9981",3,2.5,1891,2001,"0","0",-117.774464,33.718628,"2"
"15162",3,2.5,1746,1979,"0","0",-117.642564,33.63626,"1"
"16094",4,2,1739,1965,"0","0",-117.881078,33.831041,"1"
"647",3,1.5,1153,1954,"0","0",-117.897895,33.753919,"1"
"1399",2,2,1216,1985,"0","0",-117.600901,33.445863,"1"
"8819",3,2,1271,1951,"0","0",-117.950531,33.78162,"1"
"1473",4,2,1651,1968,"0","1",-117.883297,33.92773,"1"
"1888",3,2,1204,1960,"0","0",-117.945755,33.74851,"1"
"19767",4,2,1564,1962,"0","0",-117.829593,33.807117,"1"
"10006",4,2,1695,1972,"0","0",-117.835391,33.88255,"2"
"17265",3,2,1736,1958,"1","0",-118.072396,33.779347,"1"
"5051",2,2,1307,1990,"0","0",-117.791092,33.729794,"1"
"14910",3,3,2213,1974,"1","1",-118.03897,33.760727,"2"
"4138",3,3,1655,1985,"0","0",-117.703252,33.584175,"1"
"8699",2,2.5,1250,1981,"0","0",-117.98301,33.79819,"1"
"8396",2,2,980,1983,"0","0",-117.685472,33.652881,"1"
"14379",4,2.5,1586,1956,"1","0",-117.97963,33.798338,"1"
"5110",4,3,1762,1965,"0","0",-118.020901,33.704711,"1"
"17486",3,1.5,1180,1954,"0","0",-117.95712,33.809937,"1"
"10537",4,2.5,2539,1992,"0","0",-117.646039,33.585,"1"
"19836",3,2,1181,1972,"0","0",-117.734,33.6164,"1"
"7307",4,2.5,2152,1965,"1","1",-117.693733,33.608735,"1"
"394",4,2,1979,1977,"1","0",-117.760531,33.837855,"2"
"2319",2,1,849,1953,"0","0",-117.595336,33.404446,"2"
"16200",3,2,1400,1965,"0","0",-117.981332,33.864668,"1"
"220",2,3.5,2121,2013,"0","0",-117.758162,33.645747,"2"
"2100",1,1,762,1990,"0","0",-117.722,33.5694,"1"
"12071",4,2.5,2219,1975,"1","0",-117.913706,33.941208,"1"
"3894",4,2.5,2451,1978,"1","0",-118.021262,33.700578,"1"
"4770",3,2,1274,1955,"0","0",-117.931583,33.763101,"1"
"13425",5,3,2488,1979,"1","0",-117.76445,33.702471,"1"
"8492",3,2,1114,1955,"0","0",-118.019608,33.84435,"1"
"6159",3,1.5,1121,1958,"0","0",-118.015331,33.760996,"1"
"18763",2,2,943,1971,"0","0",-117.878,33.8828,"1"
"6005",3,2,1560,1963,"0","0",-117.849487,33.893629,"1"
"18955",3,2,1310,1971,"0","0",-117.688164,33.54269,"2"
"17803",2,1.5,860,1978,"0","0",-117.833735,33.742659,"1"
"7051",3,2.5,2292,1977,"1","0",-117.793143,33.821934,"1"
"18979",3,2,1438,1976,"0","0",-117.764324,33.872172,"1"
"9913",3,2,1326,1975,"0","0",-117.661414,33.640326,"1"
"19012",2,1,884,1971,"0","0",-117.862725,33.884611,"1"
"12500",5,4.5,4493,1988,"1","1",-117.695497,33.568087,"2"
"3539",2,2,1364,1965,"0","0",-117.836,33.7572,"1"
"13451",3,2,1794,1935,"0","0",-117.842111,33.788388,"1"
"15220",3,1.5,1269,1964,"0","0",-117.922048,33.731319,"1"
"7253",2,2,1047,1990,"0","0",-117.777,33.7402,"1"
"16126",4,3,2434,1961,"1","0",-117.797647,33.748584,"1"
"5640",4,3,1881,1966,"0","0",-117.951032,33.659735,"1"
"8824",4,2.5,2061,1973,"1","0",-117.679421,33.496907,"1"
"7678",2,1,934,1953,"0","0",-117.939512,33.6221,"1"
"15078",2,2,1166,1969,"0","0",-117.723609,33.53044,"1"
"14088",3,2,1592,1958,"0","0",-117.928117,33.796565,"1"
"17381",3,2,1062,1954,"1","0",-117.894259,33.836146,"1"
"15821",3,1,991,1954,"0","0",-117.91324,33.778638,"1"
"1402",3,2,1831,1953,"0","0",-117.950391,33.770713,"1"
"17042",5,4.5,4473,1998,"1","1",-117.636167,33.495433,"2"
"18043",4,2,1385,1955,"0","0",-117.900119,33.878019,"1"
"5207",4,2,1442,1975,"0","0",-117.994781,33.851264,"1"
"11448",3,2,1302,1964,"0","0",-117.964485,33.677379,"1"
"15004",4,4,3366,1992,"0","0",-117.693843,33.520637,"2"
"5408",4,2,1890,1965,"0","0",-117.968739,33.692307,"1"
"10003",2,1,897,1971,"0","0",-117.668147,33.513525,"1"
"11206",2,2,2012,1939,"0","0",-117.874507,33.768179,"1"
"11028",4,3,2100,1967,"0","0",-117.95539,33.723049,"1"
"18739",4,2,1330,1964,"0","0",-118.016568,33.749517,"1"
"8654",4,2,1545,1973,"0","0",-117.682758,33.483648,"1"
"7986",3,2,1173,1955,"0","0",-117.97529,33.794801,"1"
"18134",3,2.5,2071,2008,"0","0",-117.719538,33.696387,"2"
"370",3,2.5,1226,1985,"0","0",-118.035832,33.839388,"1"
"2935",4,2,1486,1965,"0","0",-117.876661,33.63786,"1"
"8867",4,3,1878,1963,"1","0",-118.032514,33.755052,"2"
"13045",2,2.5,1521,2007,"0","0",-117.917,33.645,"2"
"771",4,2.5,2324,1973,"0","0",-117.847667,33.625342,"2"
"13717",4,2,2019,1963,"0","0",-117.823971,33.789638,"1"
"16237",3,2.5,2078,1987,"0","0",-117.706317,33.482166,"2"
"3790",3,2.5,2040,1986,"0","0",-117.706045,33.559343,"1"
"1461",5,2.5,2998,1960,"1","0",-117.96374,33.7975,"1"
"13575",2,2,1460,1966,"0","0",-117.957314,33.651837,"1"
"14551",4,2,1469,1968,"0","0",-117.862298,33.726889,"1"
"9320",4,3,2050,1977,"0","1",-117.692559,33.656716,"1"
"289",4,2.5,2239,1996,"0","0",-117.784866,33.744232,"2"
"12506",3,2,1646,1961,"0","0",-118.034357,33.813076,"1"
"10084",3,3,2003,1975,"0","0",-117.821205,33.881947,"2"
"4562",3,2,1973,1970,"0","0",-117.710837,33.47478,"2"
"9097",3,2,1234,1957,"1","1",-117.935177,33.80673,"2"
"19151",4,2.5,1452,1965,"0","0",-117.907963,33.790503,"1"
"16662",2,1,708,1926,"0","0",-117.94696,33.826238,"2"
"15278",3,2.5,1179,1977,"0","0",-117.778403,33.866856,"1"
"16823",3,2.5,1474,1994,"0","0",-117.793655,33.72984,"1"
"18749",3,2.5,1887,1987,"0","0",-117.822298,33.679744,"2"
"8791",2,2,2360,1982,"0","0",-117.665357,33.64571,"1"
"371",6,3,3313,1998,"0","0",-117.770352,33.745691,"2"
"18347",4,3,2370,1969,"1","1",-117.656173,33.608607,"2"
"14563",4,3,1489,1954,"0","0",-117.922484,33.753938,"1"
"10965",4,2.5,2915,1996,"0","0",-118.052252,33.818749,"1"
"12135",4,4,3375,2014,"1","1",-117.971299,33.680269,"2"
"1788",3,2,1256,1968,"0","0",-117.826956,33.84822,"1"
"6709",3,2,1472,1985,"0","0",-117.632416,33.625867,"1"
"6567",3,2,1310,1971,"0","0",-117.686219,33.543868,"1"
"13548",3,3.5,4387,1981,"0","0",-117.865937,33.630665,"2"
"8987",2,2,984,1969,"0","0",-117.951158,33.698493,"1"
"11059",3,2.5,1407,1972,"0","0",-117.857114,33.888604,"1"
"2605",3,1.5,1159,1971,"0","0",-118.009427,33.80116,"1"
"323",3,2.5,2598,1977,"0","0",-117.919362,33.721454,"1"
"19499",4,2,2069,1971,"0","0",-117.813761,33.631979,"1"
"11214",4,2.5,2005,1958,"0","0",-117.822697,33.768024,"1"
"17232",3,2,1947,1983,"0","0",-117.826146,33.87111,"1"
"8897",3,2,1363,1958,"1","1",-118.098864,33.747077,"2"
"13113",4,3,2232,1972,"0","0",-117.982516,33.696041,"1"
"2534",3,3,3178,1978,"1","1",-117.692819,33.590718,"2"
"914",4,1.5,1318,1974,"0","0",-117.661446,33.630783,"1"
"3797",2,1,624,1934,"0","0",-117.86345,33.729427,"1"
"627",2,2.5,878,1985,"0","0",-117.675,33.624,"1"
"15326",4,2,1362,1954,"0","0",-118.021253,33.841148,"1"
"684",6,3,2108,1957,"1","1",-118.081626,33.787182,"2"
"17855",3,2,1283,1956,"1","0",-117.880826,33.872277,"1"
"12187",2,1.5,1482,1954,"0","0",-117.875677,33.653825,"1"
"13748",2,2,1454,1974,"0","0",-117.830561,33.65876,"1"
"16677",3,2,1484,1960,"1","0",-117.943961,33.807482,"1"
"3931",4,2,2010,1964,"0","0",-117.711486,33.521982,"1"
"2257",2,2.5,1442,2007,"0","0",-117.991249,33.798096,"1"
"8602",3,2,1508,1964,"1","1",-118.041093,33.817619,"1"
"8386",4,2.5,3142,1980,"0","1",-117.774157,33.900457,"2"
"9215",4,1.5,1016,1953,"1","0",-117.878087,33.735472,"1"
"12375",3,2,1562,1976,"0","0",-117.874088,33.921245,"1"
"2723",3,3,1805,1996,"0","0",-117.954832,33.830814,"1"
"16573",5,4.5,4740,1989,"1","1",-117.804952,33.829088,"2"
"11512",3,2.5,3109,1964,"1","0",-117.801369,33.883169,"2"
"120",4,3,2206,2013,"0","0",-117.731032,33.695475,"2"
"4130",4,4.5,3357,2010,"0","0",-117.819154,33.905343,"2"
"6301",4,3,1943,1972,"0","0",-117.662856,33.622386,"1"
"14858",4,2.5,2442,1974,"1","0",-117.704328,33.484221,"1"
"2284",3,2,1923,1965,"0","0",-117.967135,33.718716,"2"
"17286",2,1,957,1984,"0","0",-117.680868,33.639963,"1"
"14900",3,2.5,1500,1968,"0","0",-118.054498,33.722469,"1"
"9446",4,1.5,1548,1954,"0","0",-117.972635,33.768142,"1"
"10470",2,2,1092,1972,"0","0",-117.938464,33.793886,"1"
"9819",2,2.5,1385,1983,"0","0",-117.773801,33.715057,"1"
"2859",3,2,1079,1921,"0","0",-117.992418,33.664715,"1"
"17529",2,2.5,2043,1989,"0","0",-118.023339,33.677499,"1"
"13205",2,2,798,1974,"0","0",-117.906,33.7097,"1"
"6176",5,3,2145,1964,"0","0",-117.808095,33.795907,"2"
"8475",4,3,3304,1987,"1","0",-117.632921,33.640719,"2"
"723",4,2.5,2289,1969,"0","0",-118.052384,33.778464,"1"
"17935",3,2.5,1800,1989,"0","0",-117.695051,33.529721,"1"
"19641",4,2.5,2190,1995,"0","0",-117.61938,33.658367,"2"
"12452",3,2,1297,1963,"0","0",-118.020401,33.73257,"1"
"17704",3,2,1401,1976,"0","0",-117.798309,33.682476,"1"
"14568",4,3,2479,1973,"0","0",-118.009395,33.736624,"1"
"18240",3,3,2173,1972,"0","0",-117.802987,33.898988,"1"
"8760",4,2.5,2202,1973,"0","1",-117.885981,33.905078,"1"
"6353",2,2,1093,1984,"0","0",-117.891941,33.698147,"1"
"882",2,2,971,1989,"0","0",-117.735553,33.84469,"1"
"14212",2,2,1248,1985,"0","0",-117.707133,33.500051,"1"
"13989",4,3,2328,1966,"0","0",-117.955509,33.74914,"1"
"13514",5,4.5,4818,2006,"0","1",-117.638409,33.530432,"2"
"5874",4,3.5,3698,2003,"0","0",-117.767108,33.641367,"2"
"3571",5,3,2761,1994,"0","0",-117.691074,33.496523,"1"
"5961",3,2,1307,1962,"0","0",-118.027692,33.781643,"1"
"4668",4,2,2609,1955,"0","0",-117.922088,33.782747,"1"
"4922",3,2,1276,1959,"0","0",-117.900755,33.780635,"1"
"9275",2,1,774,1918,"0","0",-117.947566,33.93124,"1"
"19182",2,2.5,2129,1989,"0","0",-117.632254,33.650796,"2"
"10509",4,3.5,2565,1976,"0","0",-117.72271,33.538283,"2"
"10203",3,2.5,1904,1995,"1","1",-117.702704,33.557793,"2"
"10482",4,3,2453,1984,"0","0",-117.67959,33.478835,"1"
"7865",3,1,1190,1954,"0","1",-117.988755,33.76692,"1"
"7952",5,3,2697,1960,"1","1",-117.817172,33.774922,"1"
"5337",2,2,1036,1969,"0","0",-117.832,33.7682,"1"
"16563",4,3,2155,1964,"1","0",-117.847037,33.773529,"1"
"19034",3,2,1900,1964,"0","0",-118.064154,33.818024,"1"
"3983",4,2.5,2166,1973,"0","0",-118.048681,33.845213,"1"
"3646",3,2,1159,1994,"0","0",-117.735689,33.849637,"1"
"2812",2,1,884,1929,"0","0",-117.940094,33.932734,"1"
"912",5,3,3187,1972,"1","0",-117.85961,33.620032,"2"
"15944",4,2,1445,1969,"0","0",-117.87663,33.77582,"1"
"14003",4,2,1675,1969,"0","0",-117.659636,33.606724,"2"
"223",3,2,1500,1975,"0","0",-117.807107,33.783917,"1"
"11948",3,1,1035,1955,"0","0",-117.975832,33.795095,"1"
"6125",5,4.5,3816,1998,"1","1",-118.029667,33.68253,"2"
"4814",4,3,2890,1979,"0","0",-117.699468,33.640281,"1"
"19695",3,1,1060,1951,"0","0",-117.954151,33.933795,"1"
"10213",3,1.5,1591,1952,"0","0",-117.780677,33.807305,"1"
"4794",4,3,1897,1995,"0","0",-118.05259,33.846945,"1"
"11864",3,2.5,2635,1972,"0","0",-117.791049,33.894248,"1"
"2618",3,1,1669,1953,"0","0",-117.938882,33.771767,"1"
"477",5,2.5,2347,1964,"0","0",-117.94929,33.688716,"1"
"9938",3,2,1240,1971,"0","0",-117.720072,33.602778,"1"
"5946",4,2,1909,1963,"0","0",-117.821664,33.78146,"1"
"1616",3,2,2016,1962,"0","0",-117.834039,33.888028,"1"
"1278",2,2.5,1547,1994,"0","0",-117.594385,33.439131,"1"
"6768",2,2,989,1973,"0","0",-117.747755,33.613076,"1"
"10092",4,3,2367,1995,"1","1",-117.65425,33.689088,"2"
"18386",4,2,1477,1963,"0","1",-117.974125,33.914723,"1"
"17714",5,3.5,4246,1972,"0","0",-117.870498,33.625848,"2"
"643",2,2.5,1289,1985,"0","0",-117.749327,33.597302,"1"
"1916",4,2,1643,1957,"1","0",-117.974179,33.937109,"1"
"7866",4,3,3089,2004,"1","1",-117.895399,33.641276,"2"
"6282",2,2,981,1937,"0","0",-117.772676,33.532087,"1"
"11762",4,2,2283,1964,"1","0",-117.7746,33.772363,"2"
"12370",4,2.5,2086,1969,"0","0",-117.78205,33.68585,"1"
"16366",3,3,2604,1989,"0","0",-117.684499,33.510743,"2"
"8227",3,2.5,1746,1983,"0","0",-117.689291,33.651419,"1"
"5864",5,4,2627,1998,"0","0",-117.748001,33.725967,"2"
"3857",3,2,1400,1971,"1","0",-118.04572,33.829357,"2"
"17836",3,2,1725,1975,"0","0",-118.024932,33.70257,"1"
"18090",3,2,1820,1967,"1","0",-117.821418,33.847369,"1"
"9662",3,3,2743,2003,"0","0",-117.820915,33.632631,"2"
"10654",2,1,816,1920,"0","0",-117.87871,33.74294,"1"
"2809",3,2,1376,1923,"0","0",-117.859018,33.734098,"1"
"8177",3,2,1440,1983,"0","0",-117.753522,33.881077,"1"
"2423",3,2,1357,1959,"0","0",-117.923627,33.676559,"1"
"12059",4,2,1237,1955,"0","0",-118.018333,33.76982,"1"
"6239",3,2,1571,1955,"0","0",-117.970562,33.841838,"1"
"12450",4,1.5,2165,1952,"1","0",-117.900308,33.845517,"1"
"8647",3,2,1132,1964,"0","0",-117.973671,33.672776,"1"
"5377",3,2.5,1531,1978,"0","0",-117.762347,33.877261,"1"
"5692",5,3.5,3909,2008,"1","1",-117.965539,33.72039,"2"
"2247",4,2.5,2760,1966,"0","0",-117.985434,33.682166,"1"
"6177",4,3,2387,2003,"0","0",-117.780993,33.65038,"2"
"559",4,2.5,2960,1969,"0","0",-117.937271,33.805152,"1"
"15241",5,3,2219,1965,"1","0",-117.964503,33.70764,"2"
"6984",5,3.5,3501,1977,"1","0",-117.955618,33.717747,"2"
"16063",3,3,2465,1956,"1","0",-117.977956,33.799936,"1"
"19445",4,4.5,4337,2002,"0","0",-117.89395,33.899838,"2"
"14333",5,3.5,2894,1976,"0","1",-117.773957,33.865278,"2"
"15392",6,4,3984,1986,"1","0",-117.809609,33.638409,"2"
"5171",3,3,1433,1950,"0","0",-117.905932,33.638058,"1"
"4104",5,4.5,4770,2007,"1","1",-117.635709,33.534385,"2"
"4661",3,2,1789,1995,"0","0",-117.708029,33.521686,"1"
"11610",4,2.5,2540,1976,"0","0",-117.69135,33.638748,"2"
"7395",3,2,1246,1954,"0","0",-117.93413,33.845843,"1"
"15535",5,4.5,4267,2003,"1","1",-117.835338,33.926201,"2"
"13879",2,2,1313,1966,"0","0",-117.989245,33.882604,"1"
"14102",2,2,1444,1979,"0","0",-117.645619,33.63401,"1"
"2834",5,3,2620,1967,"0","0",-118.055038,33.81756,"1"
"1586",5,4.5,4418,1989,"1","0",-117.814481,33.835973,"2"
"7899",4,3,2652,1968,"0","0",-117.82653,33.839157,"2"
"18606",4,2,1438,1964,"0","0",-118.018129,33.746719,"1"
"7034",5,3,2524,1966,"0","0",-117.948765,33.671077,"1"
"10000",4,2.5,2609,1977,"0","0",-117.692569,33.649902,"1"
"3993",3,2,1620,1956,"0","0",-117.911379,33.62672,"1"
"17564",2,2.5,1342,2008,"0","0",-117.818129,33.712602,"1"
"16964",4,3,3107,1980,"1","0",-117.766725,33.886254,"1"
"11813",4,3,2136,1971,"0","0",-118.018015,33.755863,"1"
"5341",2,2,1301,1983,"0","0",-117.987,33.6686,"1"
"19595",4,3,2851,1977,"0","0",-118.042021,33.711888,"1"
"16961",4,2.5,2340,1977,"0","0",-117.953593,33.878673,"1"
"14275",4,4.5,4558,1977,"0","0",-117.982051,33.89311,"1"
"4178",3,2,1386,1966,"0","0",-117.943938,33.707176,"1"
"13881",4,4,2280,2001,"0","0",-117.635096,33.561805,"1"
"5113",5,2.5,2882,1975,"1","0",-117.652324,33.618821,"2"
"1166",4,3.5,2341,2013,"0","0",-118.042753,33.709657,"2"
"1214",3,2,1293,1960,"0","0",-118.019817,33.790752,"1"
"4526",3,3,3374,1987,"0","0",-117.631705,33.640055,"1"
"51",3,2.5,1428,1989,"0","0",-117.590269,33.648133,"1"
"7207",4,3.5,3112,1973,"1","1",-117.653536,33.461588,"2"
"8856",3,2.5,1285,2007,"0","0",-118.000308,33.685771,"1"
"14175",5,4,3383,1994,"0","0",-117.635796,33.677133,"1"
"12748",2,2,987,1986,"0","0",-117.770936,33.699586,"1"
"269",3,2,1120,1975,"0","0",-117.651751,33.568646,"1"
"869",3,2,1614,1954,"0","0",-117.961249,33.865046,"1"
"619",3,3,2640,2011,"0","0",-117.735232,33.705318,"2"
"8107",4,3,2334,1985,"0","0",-117.799676,33.66823,"1"
"7783",3,1.5,925,1973,"0","1",-118.045457,33.72096,"1"
"7936",4,2,1743,1954,"0","0",-117.953681,33.845281,"1"
"15167",3,2,1992,1994,"0","0",-117.765876,33.548889,"1"
"17193",3,2,1698,1959,"0","0",-118.067475,33.796573,"1"
"15802",3,2.5,1813,2005,"0","0",-118.047961,33.832224,"1"
"7254",3,2.5,1787,2005,"0","0",-117.645437,33.547906,"1"
"13338",4,3,3336,1978,"1","0",-117.708665,33.53793,"2"
"14565",3,2,1896,1971,"0","0",-117.646524,33.444076,"2"
"11302",2,2,1548,1980,"0","0",-117.983524,33.677683,"1"
"15778",3,2,1446,1958,"0","0",-117.925649,33.753085,"1"
"1642",4,2.5,2432,1986,"1","1",-117.833724,33.903615,"2"
"11284",4,3,2308,1996,"0","0",-117.74736,33.852709,"2"
"17275",4,2,1643,1963,"0","0",-117.90793,33.686382,"1"
"11326",3,2,1796,1966,"0","0",-118.059362,33.825754,"2"
