"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","poolcnt","hashottuborspa","Longitude","Latitude","cluster"
"10750",2,2,1691,1949,"0","0",-119.267376,34.284266,"1"
"17394",3,2,1760,1989,"0","0",-118.767241,34.280606,"1"
"14236",3,1.5,988,1973,"0","0",-118.855171,34.295945,"1"
"16147",3,2,1220,1961,"1","0",-118.715896,34.273743,"1"
"15746",3,2,1641,1961,"0","0",-119.294161,34.43811,"1"
"19308",2,2,1029,1981,"0","0",-118.855,34.1813,"1"
"11960",3,2.5,2196,1957,"0","0",-119.159766,34.283426,"1"
"2685",2,1,1004,1953,"0","0",-119.186691,34.186978,"1"
"3344",2,1.5,960,1964,"0","0",-118.866857,34.18209,"1"
"6785",3,2,1800,1936,"0","0",-119.185557,34.197128,"1"
"11842",3,2.5,2623,2003,"0","0",-119.217109,34.222354,"2"
"11742",6,3,2472,1964,"0","0",-119.210501,34.297948,"1"
"9907",3,1.5,1812,1977,"0","0",-118.7916,34.417192,"1"
"3599",3,2,1472,1979,"0","0",-119.035377,34.234399,"1"
"3279",4,2,1324,1960,"0","0",-118.863916,34.214597,"1"
"891",3,3,2570,2001,"0","0",-119.172775,34.215195,"1"
"18433",2,1.5,967,1974,"0","0",-119.196,34.1458,"1"
"14764",2,1,1156,1986,"0","0",-118.688,34.2753,"1"
"9089",4,2,1431,1979,"0","0",-118.851099,34.294669,"1"
"11154",4,2,1436,1960,"0","0",-118.855259,34.207958,"1"
"8857",3,2,1627,1987,"0","0",-119.186967,34.273984,"1"
"18104",3,2,1151,1976,"0","0",-118.919694,34.40431,"1"
"9807",2,1,688,1966,"0","0",-119.055,34.3628,"1"
"10342",2,2,1036,2006,"0","0",-119.220435,34.265086,"1"
"3154",2,2,1042,1997,"0","0",-118.898118,34.266288,"1"
"1408",4,2,1638,1964,"1","0",-118.740702,34.251768,"1"
"4341",3,2,1096,1963,"0","0",-118.870833,34.188292,"1"
"17633",5,4.5,3609,2002,"0","0",-118.820774,34.223833,"2"
"4777",5,4.5,3181,2005,"0","0",-118.758681,34.296913,"2"
"4941",4,2,1615,1968,"0","0",-119.149678,34.157296,"1"
"13393",3,2,1638,1965,"0","0",-119.168162,34.294998,"1"
"8276",5,3,1685,1969,"0","0",-119.164824,34.169259,"1"
"3713",2,2,1052,2006,"0","0",-119.216122,34.265568,"1"
"4252",2,1,792,1975,"0","0",-119.155493,34.17987,"1"
"15617",5,4,3691,2005,"0","0",-119.229766,34.185967,"2"
"10976",3,2,1202,1961,"1","0",-119.074144,34.352177,"1"
"9263",3,2.5,1609,2002,"0","0",-118.669253,34.265034,"1"
"10170",4,3.5,3447,2004,"0","0",-119.227904,34.186791,"2"
"13545",4,3.5,3729,1999,"1","0",-118.831351,34.205399,"2"
"15495",3,2,1153,1985,"0","0",-118.739345,34.283196,"1"
"7901",3,2.5,1949,1981,"0","0",-118.757427,34.280137,"1"
"12675",2,1,806,1971,"0","0",-119.218973,34.179117,"1"
"1070",2,2,986,1989,"0","0",-119.284,34.3055,"1"
"10947",3,2.5,1621,1995,"0","0",-118.810632,34.273626,"1"
"6535",3,1,1216,1952,"0","0",-119.172035,34.226665,"1"
"12806",5,2.5,2193,1966,"1","0",-118.879383,34.209672,"1"
"4937",4,2,1864,1967,"0","0",-119.043794,34.227238,"2"
"17518",5,3,2537,1995,"0","0",-118.818995,34.213439,"2"
"17951",4,2.5,2528,1987,"0","0",-118.893832,34.264723,"1"
"2643",4,3,2973,1978,"0","0",-118.829808,34.146801,"1"
"14269",0,3.5,3027,2006,"0","0",-118.752723,34.29689,"2"
"5647",4,3,1800,1986,"0","0",-118.801461,34.248165,"1"
"5768",3,2,1434,1964,"1","0",-118.706245,34.290247,"1"
"9891",3,2,1230,1961,"0","0",-119.033572,34.223445,"1"
"2175",4,2,1596,1965,"0","0",-119.040743,34.231297,"1"
"19247",2,1,882,1976,"0","0",-119.222139,34.261729,"1"
"17869",3,2.5,1075,1985,"0","0",-118.851345,34.179041,"1"
"7267",3,2,1514,1927,"0","0",-118.665305,34.26065,"1"
"19144",4,2,2054,1964,"0","0",-118.948201,34.181022,"1"
"15677",5,3.5,2214,1973,"0","0",-119.032504,34.241498,"2"
"16122",6,3.5,2169,1961,"0","0",-119.199727,34.254293,"1"
"10968",4,2,1296,1963,"0","0",-118.792738,34.272419,"1"
"1455",4,3.5,3183,1918,"0","0",-119.06515,34.359919,"2"
"1880",3,2,1368,1943,"0","0",-119.174674,34.185962,"1"
"9553",5,4,3976,1999,"1","0",-118.982592,34.157772,"2"
"4216",4,2,1806,1964,"0","0",-118.735476,34.27614,"1"
"18058",2,2,981,1989,"0","0",-118.988642,34.230526,"1"
"17584",3,2.5,1439,1978,"0","0",-118.892238,34.176575,"1"
"1012",3,2,1195,1961,"0","0",-118.731685,34.266165,"1"
"6518",4,3,2568,1995,"0","0",-118.83057,34.219946,"2"
"15666",4,2,1826,1970,"0","0",-118.680367,34.274658,"1"
"1086",3,2.5,1592,1986,"0","0",-119.166418,34.275216,"1"
"16929",2,1.5,1042,1964,"0","0",-118.686535,34.2685,"1"
"3340",4,3,3373,1989,"0","0",-119.208588,34.225642,"2"
"3827",3,2.5,2911,1956,"0","0",-119.182252,34.206274,"1"
"10651",3,2,1234,1974,"0","0",-119.059068,34.366257,"1"
"10953",3,2,1166,1962,"0","0",-119.163306,34.222111,"1"
"13569",3,2.5,2196,1980,"0","0",-118.808389,34.193442,"2"
"12226",3,2,1791,1962,"0","0",-118.870543,34.197589,"1"
"16868",4,2.5,2070,1971,"0","0",-118.841867,34.220297,"2"
"7496",4,3,1777,1948,"0","0",-119.178874,34.181278,"1"
"4379",4,2.5,2810,2003,"0","0",-118.987383,34.172364,"2"
"12504",3,3.5,1636,2006,"0","0",-119.014905,34.23171,"1"
"17101",4,2.5,2052,2000,"0","0",-118.69376,34.280485,"1"
"16678",2,1.5,919,1978,"0","0",-118.996011,34.217563,"1"
"9895",2,2,987,1974,"0","0",-119.198,34.1455,"1"
"8966",4,2,1450,1971,"0","0",-118.899882,34.219907,"1"
"7484",3,2.5,1819,1992,"0","0",-118.788611,34.181624,"2"
"18865",3,2.5,2106,1986,"0","0",-118.763095,34.243104,"1"
"1035",3,2,1863,1958,"0","0",-118.856939,34.182226,"1"
"4134",3,1.5,1050,1959,"0","0",-119.077977,34.341305,"1"
"3342",4,3.5,3326,1994,"0","0",-118.913889,34.17361,"2"
"7557",4,3,2665,1994,"1","0",-118.836787,34.229434,"2"
"15360",4,4,4181,1990,"1","0",-119.072233,34.233264,"2"
"16303",4,2.5,2016,1977,"0","0",-119.201452,34.290891,"1"
"6135",3,2,1252,1959,"0","0",-119.188299,34.171728,"1"
"17722",4,2.5,2213,1987,"0","0",-118.755278,34.181218,"2"
"6854",2,1,872,1986,"0","0",-118.688,34.2778,"1"
"1450",5,4,3339,1973,"1","0",-119.183377,34.223886,"1"
"17085",2,1,810,1971,"0","0",-119.223294,34.263247,"1"
"4355",3,2,1222,1987,"0","0",-118.841598,34.303534,"1"
"19740",3,2,1426,1957,"0","0",-119.179301,34.15897,"1"
"7093",5,4.5,3919,1983,"1","0",-118.99317,34.282659,"2"
"3650",3,2,1140,1929,"0","0",-119.278233,34.44814,"1"
"3999",3,2.5,1287,1989,"0","0",-118.690967,34.284897,"1"
"3911",3,2,1438,1973,"0","0",-119.171166,34.263478,"1"
"6297",4,3,1892,1970,"0","0",-118.757286,34.174746,"1"
"3166",3,2,1392,1961,"0","0",-119.075191,34.355845,"1"
"14260",4,2,2099,1980,"0","0",-118.719166,34.294898,"2"
"18061",3,2,1033,1952,"0","0",-119.216045,34.15283,"1"
"1499",2,2,1344,1984,"0","0",-119.089,34.3382,"1"
"16431",3,2,1445,1971,"0","0",-119.196846,34.259214,"1"
"19840",4,3,2580,1978,"1","0",-118.952002,34.177602,"1"
"15423",4,2,1905,1967,"0","0",-118.750107,34.266767,"1"
"8182",4,2,1711,1982,"0","0",-119.201869,34.190902,"1"
"8459",3,2,1012,1986,"0","0",-119.203472,34.272199,"1"
"9943",5,3,3049,2001,"0","0",-119.304959,34.407779,"1"
"19460",4,3,2488,1980,"0","0",-118.675425,34.292654,"1"
"5294",4,2.5,2350,1979,"1","0",-119.289399,34.444331,"1"
"3653",3,2.5,1547,1997,"0","0",-118.899283,34.266031,"1"
"1495",4,2,1864,1969,"0","0",-119.046564,34.22909,"1"
"9044",2,1.5,1112,1981,"0","0",-119.173523,34.160102,"1"
"18678",4,2,1636,1978,"0","0",-119.199178,34.253507,"1"
"10379",3,2.5,1803,2008,"0","0",-118.839365,34.171288,"1"
"19437",2,1,644,1986,"0","0",-119.274804,34.282414,"1"
"9981",3,2,1493,1959,"0","0",-119.046636,34.214426,"1"
"15162",4,2,1554,1961,"0","0",-119.052908,34.236951,"1"
"16094",4,2.5,3072,1976,"0","0",-119.26379,34.253649,"2"
"647",3,2,1038,1976,"0","0",-119.27533,34.447618,"1"
"1399",3,1.5,1138,1957,"0","0",-119.213068,34.278832,"1"
"8819",2,2,1070,1990,"0","0",-118.672321,34.280844,"1"
"1473",4,2,1308,1962,"0","0",-119.163007,34.221053,"1"
"1888",2,2,951,1978,"0","0",-118.99078,34.218068,"1"
"19767",4,2,1600,1965,"0","0",-119.086744,34.345897,"1"
"10006",3,2.5,1959,1982,"0","0",-119.149788,34.168268,"1"
"17265",3,2,1766,1995,"0","0",-119.189692,34.284432,"1"
"5051",4,2.5,2373,1979,"1","0",-118.708963,34.299543,"2"
"14910",4,2.5,2023,1971,"0","0",-118.741226,34.259827,"2"
"4138",3,2,1464,1996,"0","0",-119.157311,34.277692,"1"
"8699",4,2,2078,1977,"0","0",-118.830733,34.169549,"2"
"8396",4,3,2512,1973,"0","0",-119.052867,34.230012,"1"
"14379",2,2,1122,1987,"0","0",-118.81,34.2514,"1"
"5110",4,2.5,2495,1986,"0","0",-118.801291,34.245783,"1"
"17486",2,2,1242,1978,"0","0",-118.892286,34.176199,"1"
"10537",3,2,1308,1964,"1","0",-118.938394,34.183408,"1"
"19836",4,2.5,1577,1964,"0","0",-119.180751,34.275282,"1"
"7307",3,2,2070,1988,"1","0",-119.201682,34.224524,"1"
"394",5,2.5,2417,1998,"0","0",-118.800427,34.254879,"2"
"2319",4,2.5,2080,1977,"0","0",-118.899183,34.179047,"1"
"16200",3,2,1113,1985,"0","0",-118.842751,34.173017,"1"
"220",3,2,1280,1972,"0","0",-118.75626,34.276822,"1"
"2100",4,2,2028,1989,"0","0",-119.19692,34.226807,"1"
"12071",4,3.5,3695,2004,"0","0",-119.231729,34.188768,"2"
"3894",4,3,3534,1978,"1","0",-118.787097,34.257402,"1"
"4770",3,2.5,1389,2009,"0","0",-119.216537,34.195682,"1"
"13425",2,2,1182,1977,"0","0",-119.210434,34.17684,"1"
"8492",3,2,1459,1983,"0","0",-118.992979,34.23398,"2"
"6159",5,3,3149,2003,"0","0",-119.21399,34.222938,"2"
"18763",2,1,812,1972,"0","0",-118.843903,34.213494,"1"
"6005",2,2,1145,1990,"0","0",-118.814,34.2518,"1"
"18955",2,2,1252,1985,"0","0",-118.766,34.1822,"1"
"17803",4,2,1748,1972,"1","0",-119.048233,34.230065,"1"
"7051",4,2.5,2079,1978,"0","0",-119.266928,34.43961,"1"
"18979",3,2,1414,1970,"0","0",-118.825692,34.166938,"2"
"9913",4,2,1402,1957,"0","0",-119.063577,34.375029,"1"
"19012",2,2,1064,1979,"0","0",-118.992146,34.217354,"1"
"12500",5,3,2950,1969,"0","0",-118.835421,34.19337,"1"
"3539",4,3,2605,1959,"0","0",-119.168917,34.181253,"1"
"13451",2,3,2375,1988,"0","0",-119.224454,34.17863,"2"
"15220",3,2.5,1264,1985,"0","0",-119.289384,34.303452,"1"
"7253",3,3.5,3306,1999,"0","0",-118.83292,34.223507,"2"
"16126",3,2.5,1615,2001,"0","0",-119.297475,34.305511,"1"
"5640",4,3,2791,1970,"1","0",-118.836564,34.139874,"2"
"8824",4,2.5,2439,1970,"0","0",-118.884011,34.202267,"2"
"7678",4,3,1629,1971,"0","0",-119.160471,34.158497,"1"
"15078",3,2,1539,1971,"0","0",-119.195779,34.221295,"1"
"14088",4,2,1857,1966,"0","0",-118.87242,34.233014,"2"
"17381",3,2.5,1750,1994,"0","0",-119.190359,34.193383,"1"
"15821",4,2.5,2425,1970,"0","0",-119.190386,34.286077,"1"
"1402",4,4,3351,1970,"1","0",-119.068676,34.379999,"1"
"17042",3,2,1058,1978,"0","0",-119.005641,34.222422,"1"
"18043",5,3,2664,1955,"1","0",-118.736098,34.290218,"2"
"5207",5,4.5,4846,1999,"1","0",-119.08991,34.227053,"2"
"11448",3,2,2214,1995,"0","0",-119.187417,34.288748,"2"
"15004",3,2,1479,1981,"0","0",-118.900162,34.27682,"1"
"5408",2,2,1319,1976,"0","0",-119.23049,34.170353,"2"
"10003",4,2,1338,1964,"0","0",-118.920264,34.398713,"1"
"11206",4,2.5,2104,1980,"0","0",-118.726233,34.294869,"1"
"11028",4,2,1621,1968,"0","0",-119.029166,34.230365,"1"
"18739",3,2,1549,1980,"0","0",-119.204996,34.191683,"1"
"8654",3,2,1268,1960,"0","0",-118.864387,34.220441,"1"
"7986",2,2.5,1407,1990,"0","0",-118.98167,34.202497,"1"
"18134",3,2,1561,1959,"0","0",-119.184402,34.184086,"1"
"370",3,2,1288,1959,"0","0",-119.183674,34.168296,"1"
"2935",3,1.5,1450,1947,"0","0",-119.178288,34.209493,"1"
"8867",4,3,3407,1986,"1","0",-119.029382,34.244561,"2"
"13045",4,4,3129,2005,"0","0",-119.023203,34.210503,"2"
"771",2,2,1320,1984,"0","0",-119.164,34.2771,"1"
"13717",4,2,1608,1964,"1","0",-118.741716,34.267886,"1"
"16237",3,2,1241,1963,"0","0",-118.937825,34.187154,"1"
"3790",5,4,3180,2005,"0","0",-119.017389,34.20972,"1"
"1461",4,4,3523,1993,"1","0",-118.811396,34.237698,"2"
"13575",3,1,1222,1951,"0","0",-119.257654,34.266117,"1"
"14551",4,4,2385,1995,"0","0",-119.186794,34.233302,"2"
"9320",3,2.5,1463,1974,"0","0",-118.952434,34.181464,"1"
"289",4,2.5,2266,1968,"1","0",-118.836571,34.191914,"1"
"12506",3,2,1184,1999,"0","0",-118.78751,34.268312,"1"
"10084",3,2,1008,1961,"0","0",-118.746171,34.272859,"1"
"4562",4,2,1193,1962,"1","0",-119.199928,34.183375,"1"
"9097",4,2,1612,1964,"0","0",-118.703333,34.295294,"2"
"19151",3,2,1826,1977,"0","0",-119.035482,34.227727,"2"
"16662",3,2,1356,1968,"0","0",-119.152179,34.156638,"1"
"15278",3,2,1542,1923,"0","0",-119.282064,34.28198,"1"
"16823",4,2.5,2333,1991,"0","0",-119.191018,34.235738,"1"
"18749",4,2,1842,1977,"0","0",-119.170965,34.159274,"1"
"8791",4,3,2009,1968,"0","0",-118.926147,34.241274,"2"
"371",3,2.5,1415,1987,"0","0",-118.772973,34.280215,"1"
"18347",4,2,1800,1976,"1","0",-118.756942,34.286264,"1"
"14563",3,2,1290,1968,"1","0",-118.722947,34.279573,"1"
"10965",4,3,2853,1998,"0","0",-119.055062,34.238503,"1"
"12135",4,3,2312,1988,"0","0",-119.19585,34.211107,"2"
"1788",2,2.5,1609,1981,"0","0",-119.214664,34.269005,"1"
"6709",2,1,1056,1905,"0","0",-119.06279,34.356971,"1"
"6567",2,2,1267,1988,"0","0",-118.855939,34.300152,"1"
"13548",4,3,1808,1994,"0","0",-119.18659,34.282858,"2"
"8987",3,2,1120,1959,"0","0",-119.183902,34.181389,"1"
"11059",3,2.5,1463,1987,"1","0",-118.687849,34.272427,"1"
"2605",2,2,991,2006,"0","0",-119.219834,34.265158,"1"
"323",2,2.5,1316,2001,"0","0",-118.680944,34.272784,"1"
"19499",4,2,1954,1964,"0","0",-118.736813,34.251981,"2"
"11214",5,3,2440,1997,"0","0",-119.011053,34.22037,"1"
"17232",2,1.5,756,1973,"0","0",-119.208248,34.182074,"1"
"8897",4,4,2930,1965,"1","0",-118.85204,34.184211,"2"
"13113",3,2,1392,1960,"0","0",-118.861969,34.209458,"1"
"2534",3,1.5,1410,1962,"0","0",-118.835642,34.173754,"1"
"914",2,1.5,1034,1984,"0","0",-119.023029,34.243353,"1"
"3797",4,2.5,2403,2002,"0","0",-119.219639,34.267623,"2"
"627",4,2,1891,1976,"1","0",-118.694214,34.296493,"1"
"15326",3,2,1487,1980,"0","0",-118.848029,34.295785,"1"
"684",3,1,1107,1960,"0","0",-118.861362,34.209683,"1"
"17855",2,1,827,1973,"0","0",-119.229481,34.450572,"1"
"12187",2,2,1104,1990,"0","0",-118.767,34.1841,"1"
"13748",2,1,924,1972,"0","0",-118.824186,34.148279,"1"
"16677",4,2,2216,1962,"0","0",-118.872291,34.196466,"2"
"3931",3,2,1734,1987,"0","0",-118.871573,34.272747,"2"
"2257",3,1.5,1098,1958,"0","0",-119.303116,34.403408,"1"
"8602",4,2.5,1818,1964,"1","0",-118.747986,34.259859,"1"
"8386",3,2,1888,1981,"0","0",-118.734426,34.284366,"2"
"9215",3,2.5,1803,1986,"0","0",-118.887602,34.270715,"1"
"12375",3,3,1485,1986,"0","0",-119.212921,34.178814,"1"
"2723",4,3.5,3651,2000,"0","0",-118.686151,34.295285,"2"
"16573",3,2,1152,1972,"0","0",-118.668631,34.276305,"1"
"11512",3,2,2114,1977,"0","0",-119.228377,34.447049,"2"
"120",3,2,1464,1972,"0","0",-118.843284,34.214481,"1"
"4130",3,2,1465,1964,"0","0",-118.735934,34.276789,"1"
"6301",5,4.5,3317,1986,"0","0",-118.683564,34.285807,"2"
"14858",3,2.5,1574,2003,"0","0",-118.909643,34.181376,"1"
"2284",4,3,1787,1965,"0","0",-119.165995,34.276779,"1"
"17286",2,1,872,1986,"0","0",-118.688,34.278,"1"
"14900",2,2,1340,1982,"0","0",-118.994475,34.229829,"1"
"9446",4,2,1576,1976,"0","0",-119.166079,34.159841,"1"
"10470",3,2.5,1608,2008,"0","0",-119.206819,34.18871,"1"
"9819",5,2.5,3006,1998,"0","0",-118.730433,34.251394,"1"
"2859",3,2,1556,1990,"0","0",-118.888127,34.217493,"1"
"17529",4,2,1110,1955,"0","0",-119.157308,34.241061,"1"
"13205",3,2.5,2012,1978,"1","0",-118.887038,34.193417,"1"
"6176",4,2,1950,1995,"0","0",-119.194968,34.228358,"1"
"8475",3,2,1437,1954,"0","0",-119.162685,34.290431,"1"
"723",4,2.5,2518,1968,"1","0",-118.851518,34.14527,"2"
"17935",5,3,3149,2003,"0","0",-119.215047,34.221888,"2"
"19641",3,2,1491,1981,"0","0",-118.733424,34.27981,"1"
"12452",4,3,2067,1978,"0","0",-118.902156,34.177743,"2"
"17704",4,2,1836,1965,"0","0",-118.916143,34.177643,"1"
"14568",4,3,2816,2003,"0","0",-119.007327,34.238156,"2"
"18240",2,2,1154,1939,"0","0",-119.263536,34.270167,"1"
"8760",3,2.5,1900,2004,"0","0",-119.195541,34.152746,"1"
"6353",3,2.5,1493,1987,"0","0",-118.989946,34.214518,"1"
"882",3,2.5,1923,1979,"0","0",-118.915539,34.263556,"1"
"14212",4,3,2717,1998,"0","0",-118.807624,34.228976,"2"
"13989",4,2,2046,1985,"0","0",-118.842008,34.228909,"1"
"13514",3,2,1101,1973,"0","0",-119.165449,34.224147,"1"
"5874",3,1,1349,1960,"1","0",-118.852696,34.210309,"1"
"3571",3,2,1316,1961,"0","0",-119.052106,34.236227,"1"
"5961",4,3,1846,1990,"0","0",-119.182318,34.153499,"1"
"4668",3,2,1372,1962,"0","0",-118.704241,34.276294,"1"
"4922",3,2.5,1787,1980,"0","0",-119.188614,34.22873,"1"
"9275",2,2,948,1960,"0","0",-119.231417,34.170438,"2"
"19182",3,2,1613,1980,"0","0",-119.207933,34.188522,"1"
"10509",3,1,1042,1949,"0","0",-119.17218,34.168877,"1"
"10203",4,2,2888,1964,"1","0",-118.948135,34.188995,"1"
"10482",4,2.5,2960,1981,"1","0",-118.981028,34.235348,"2"
"7865",3,2.5,1810,1978,"0","0",-119.158137,34.160551,"1"
"7952",4,2,1678,1977,"0","0",-119.214207,34.18503,"1"
"5337",2,1,903,1971,"0","0",-119.220249,34.263048,"1"
"16563",4,2,2126,1999,"0","0",-118.955936,34.172211,"2"
"19034",4,2.5,2317,1973,"0","0",-119.0234,34.226868,"1"
"3983",3,1.5,1244,1959,"0","0",-119.274103,34.449231,"1"
"3646",3,2,1744,1959,"0","0",-118.858233,34.203586,"1"
"2812",4,3,1634,1977,"0","0",-118.896973,34.222939,"1"
"912",2,2,959,1974,"0","0",-119.07216,34.225273,"1"
"15944",3,2,1578,1972,"1","0",-118.657645,34.270083,"1"
"14003",1,1,724,1990,"0","0",-118.761528,34.284391,"1"
"223",4,2,1536,1965,"0","0",-119.19971,34.262373,"1"
"11948",3,2.5,2148,1979,"0","0",-118.891849,34.179303,"1"
"6125",3,2,2084,1960,"0","0",-119.206327,34.290636,"1"
"4814",4,2,1599,1974,"0","0",-119.210976,34.188626,"1"
"19695",3,1.5,1118,1957,"1","0",-119.16712,34.168973,"1"
"10213",3,2,1244,2014,"0","0",-119.175,34.2368,"1"
"4794",3,2,1424,1961,"0","0",-119.19546,34.278942,"1"
"11864",3,1,944,1960,"0","0",-118.859263,34.212628,"1"
"2618",3,2,1331,1964,"0","0",-118.726305,34.272223,"1"
"477",5,3,2337,1970,"1","0",-118.842432,34.214103,"1"
"9938",3,2,1447,1961,"0","0",-119.196132,34.276541,"1"
"5946",5,3.5,3939,1979,"1","0",-118.818634,34.183471,"2"
"1616",4,2,1455,1964,"0","0",-118.95413,34.174162,"1"
"1278",3,3,3133,1991,"0","0",-118.915289,34.19283,"2"
"6768",3,1.5,1125,1977,"0","0",-118.917407,34.404998,"1"
"10092",4,2.5,2035,1990,"0","0",-118.784898,34.173639,"1"
"18386",4,2,2334,1979,"0","0",-118.936901,34.18629,"1"
"17714",3,2,1823,1997,"0","0",-118.915537,34.192361,"2"
"643",3,2,1534,1961,"0","0",-119.149136,34.257859,"1"
"1916",3,2,1466,1976,"0","0",-118.6944,34.295453,"2"
"7866",3,2,1328,1961,"0","0",-118.746173,34.273854,"1"
"6282",4,3,2567,2003,"1","0",-119.011734,34.236644,"2"
"11762",4,3,2435,2007,"0","0",-118.755512,34.302076,"2"
"12370",4,2,2098,1976,"0","0",-118.836922,34.156752,"1"
"16366",3,2,1338,1976,"0","0",-119.01706,34.233724,"1"
"8227",2,3.5,3562,1951,"0","0",-119.247093,34.449021,"1"
"5864",3,2,1080,1961,"0","0",-119.185379,34.15596,"1"
"3857",4,2.5,2065,1978,"0","0",-119.201514,34.296771,"2"
"17836",3,2,1346,1965,"0","0",-119.205072,34.184861,"1"
"18090",4,2.5,2272,2013,"0","0",-119.149245,34.289904,"2"
"9662",4,2.5,2291,1977,"1","0",-119.166957,34.298446,"1"
"10654",4,2.5,1682,1956,"0","0",-119.232313,34.274316,"1"
"2809",3,2.5,1715,1991,"0","0",-118.814104,34.240558,"1"
"8177",5,2,2016,1966,"0","0",-118.888304,34.202192,"1"
"2423",2,2,1114,1998,"0","0",-119.061914,34.222518,"1"
"12059",3,2.5,1643,1992,"0","0",-118.783585,34.178591,"1"
"6239",4,3,2462,1982,"0","0",-119.011348,34.212075,"1"
"12450",5,2.5,2322,1978,"0","0",-118.714748,34.294543,"2"
"8647",3,1.5,1100,1962,"0","0",-118.664252,34.265679,"1"
"5377",4,3,1889,1995,"0","0",-118.750775,34.256956,"1"
"5692",3,3,2876,2001,"0","0",-118.966144,34.243125,"2"
"2247",4,2.5,1751,2013,"0","0",-118.905002,34.396402,"1"
"6177",4,2,1701,1960,"0","0",-119.19483,34.18178,"1"
"559",3,2.5,1762,1987,"0","0",-118.871844,34.267178,"1"
"15241",4,2,1891,1970,"0","0",-118.67952,34.275573,"1"
"6984",4,3.5,3553,1988,"1","0",-118.779418,34.194895,"2"
"16063",2,1,1126,1938,"0","0",-119.18484,34.195388,"1"
"19445",3,2,1402,2004,"0","0",-118.744038,34.285334,"1"
"14333",1,1.5,865,2015,"0","0",-119.191269,34.454811,"2"
"15392",3,2,1208,1961,"0","0",-119.032961,34.223668,"1"
"5171",4,3.5,2767,1993,"0","0",-119.000366,34.232331,"2"
"4104",4,2,2387,1960,"1","0",-118.862483,34.206755,"1"
"4661",3,2,1566,2003,"0","0",-119.145615,34.286903,"1"
"11610",3,2,1675,1968,"0","0",-119.195654,34.21759,"1"
"7395",5,2.5,2232,1965,"1","0",-118.661338,34.275969,"1"
"15535",3,2,1193,1961,"0","0",-119.2645,34.437839,"1"
"13879",3,3.5,2052,1978,"0","0",-119.289105,34.419317,"1"
"14102",2,2.5,1407,1995,"0","0",-118.899558,34.267219,"1"
"2834",4,3,2673,1996,"0","0",-118.918282,34.198705,"1"
"1586",5,3,3046,1964,"1","0",-118.841875,34.18768,"1"
"7899",5,3,2760,2005,"0","0",-119.028868,34.210037,"2"
"18606",3,3.5,3404,1978,"0","0",-119.225009,34.176823,"2"
"7034",4,4.5,3735,1975,"1","0",-118.828101,34.144034,"2"
"10000",4,2,2709,1977,"1","0",-118.787956,34.251145,"2"
"3993",4,3.5,3191,1969,"1","0",-119.059265,34.2419,"2"
"17564",3,2.5,1828,1951,"0","0",-119.268939,34.261328,"2"
"16964",4,3,2512,1991,"0","0",-118.787058,34.182467,"2"
"11813",3,4,4279,2002,"1","0",-118.863194,34.266588,"2"
"5341",4,3,2651,1987,"0","0",-118.87304,34.26562,"2"
"19595",4,2.5,2007,1995,"0","0",-118.820821,34.212802,"1"
"16961",3,2.5,1463,1986,"0","0",-118.68763,34.272012,"1"
"14275",3,1,1059,1951,"0","0",-119.259305,34.268829,"1"
"4178",2,1,826,1976,"0","0",-118.847735,34.206944,"1"
"13881",2,2,1152,1992,"0","0",-119.175792,34.152286,"1"
"5113",4,2,1200,1958,"0","0",-118.780716,34.264689,"1"
"1166",3,2,1146,1977,"0","0",-118.774875,34.267447,"1"
"1214",3,2.5,1358,2000,"0","0",-119.14894,34.207439,"1"
"4526",2,1,1007,1959,"0","0",-119.055329,34.36438,"1"
"51",3,2,1653,1977,"0","0",-119.047624,34.22124,"1"
"7207",3,2,1929,1986,"0","0",-118.672875,34.293325,"2"
"8856",3,2,1250,1961,"0","0",-119.085088,34.347747,"1"
"14175",4,3,2612,1981,"1","0",-118.903632,34.273099,"1"
"12748",4,3,3188,1987,"1","0",-118.777659,34.191723,"2"
"269",4,3,2727,1977,"0","0",-119.265721,34.256272,"2"
"869",4,2.5,1455,1981,"0","0",-118.845114,34.297898,"1"
"619",4,3,2385,2014,"0","0",-118.866519,34.302186,"2"
"8107",3,2,1397,1978,"0","0",-118.906385,34.400536,"1"
"7783",4,2,1856,1963,"0","0",-119.0619,34.37682,"1"
"7936",2,2.5,1648,1929,"0","0",-119.26834,34.271192,"1"
"15167",5,2.5,2743,1999,"0","0",-118.730622,34.252651,"1"
"17193",3,2,1465,1964,"0","0",-118.747897,34.267325,"1"
"15802",4,3,2212,1978,"1","0",-118.762402,34.173099,"1"
"7254",2,1,902,1979,"0","0",-119.167569,34.152954,"1"
"13338",3,3,1938,1971,"0","0",-118.899033,34.220045,"2"
"14565",4,2,1250,1974,"0","0",-119.21707,34.262183,"1"
"11302",3,2,1571,1951,"0","0",-119.262624,34.278034,"2"
"15778",3,2,1245,1964,"0","0",-119.202108,34.179392,"1"
"1642",4,3,2673,1996,"1","0",-118.917337,34.198958,"1"
"11284",4,2,1152,1955,"0","0",-119.159639,34.243356,"1"
"17275",4,3,2701,1986,"0","0",-118.895475,34.268487,"2"
"11326",3,2.5,1558,1931,"0","0",-118.86914,34.135356,"2"
"13459",4,3,2192,1971,"0","0",-119.2308,34.178988,"2"
