"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","Longitude","Latitude","cluster"
"2900",3,1,1084,1952,49339,"0","0",-118.102709,33.907114,"1"
"6805",3,2,1525,1976,631675,"0","0",-118.054363,34.089978,"2"
"14081",1,1,526,1913,204300,"0","0",-118.268158,34.010139,"1"
"11751",3,3,1520,1923,156473,"0","0",-118.423356,34.053319,"1"
"14874",2,3,1710,2010,1646440,"1","0",-118.265269,34.044664,"2"
"3126",3,1,945,1955,90003,"0","0",-117.963076,34.043535,"1"
"18522",2,2,900,1949,165095,"1","0",-118.374,34.0211,"1"
"4360",2,2,1205,1988,258888,"0","0",-118.278,33.827,"1"
"5231",4,1,1903,1923,107887,"0","0",-118.288041,33.888684,"1"
"7406",3,2,1280,1980,216738,"0","0",-118.553674,34.374651,"1"
"14444",3,3,2052,2003,471166,"1","0",-118.630526,34.454129,"1"
"14439",3,2,1416,1955,81318,"0","0",-118.011105,33.9016,"1"
"9709",3,1,1076,1950,408289,"0","0",-118.109145,33.835033,"1"
"609",3,2,2730,1958,239945,"0","0",-118.338174,33.758706,"1"
"14907",3,2,2020,1978,302900,"1","0",-118.210443,34.664348,"1"
"404",4,3,1559,1995,194715,"0","0",-118.397,34.2736,"1"
"11966",2,1,1184,1941,45510,"0","0",-118.211504,33.920064,"1"
"945",2,2,1512,1946,242103,"0","0",-118.02697,34.10374,"1"
"1382",6,4,1913,1978,885380,"0","0",-118.306173,34.049812,"2"
"11978",4,2,1412,1956,432731,"0","0",-118.017564,33.936862,"1"
"7717",3,2,1685,2000,203000,"0","0",-118.067319,34.670588,"1"
"9951",3,2,1095,1955,145000,"0","0",-118.150244,34.675554,"1"
"15304",3,3,1464,1983,439000,"0","0",-118.398954,34.433501,"1"
"9505",3,2,1628,1953,359829,"0","0",-118.56056,34.199612,"1"
"5695",2,2,1356,1949,719694,"0","0",-118.077367,34.175451,"2"
"12195",3,2,1077,1951,983756,"0","0",-118.380004,33.880392,"2"
"8949",5,2,1835,1965,67881,"0","0",-118.282853,33.81098,"1"
"17065",2,3,1952,1950,668445,"0","0",-118.435769,34.018941,"2"
"10297",3,1,1232,1947,196574,"0","0",-118.201526,33.910203,"1"
"5410",4,4,1750,2006,619000,"0","0",-118.097,34.1446,"2"
"9386",4,3,2486,1910,696570,"0","0",-117.986386,34.152857,"2"
"1653",3,2,1248,1949,219275,"0","0",-118.456023,33.998987,"1"
"4218",3,2,2540,1957,745000,"1","0",-118.102164,33.942453,"2"
"12917",1,1,1135,1941,361480,"1","0",-118.429367,34.197218,"1"
"12545",3,3,1404,1985,179835,"0","0",-118.222235,33.893561,"1"
"11637",3,1,924,1954,291338,"0","0",-118.326351,33.810351,"1"
"4767",2,1,1100,1901,449056,"0","0",-118.485351,34.003458,"1"
"8262",3,2,1697,1952,295686,"0","0",-118.005913,33.944424,"1"
"11199",2,3,1777,1980,686552,"1","0",-118.45,34.0234,"2"
"13298",3,2,1548,1926,173339,"0","0",-118.24514,34.09119,"1"
"13127",3,3,2554,1958,907803,"0","0",-118.441445,33.95743,"2"
"7760",4,2,1436,1953,74427,"0","0",-118.098846,33.789633,"1"
"3656",3,2,1983,2011,237139,"0","0",-118.010839,34.573157,"1"
"13582",2,2,1120,1979,128851,"1","0",-118.47,34.2348,"1"
"323",5,3,2378,1999,665145,"0","0",-118.561622,34.298232,"2"
"16923",3,2,1155,1978,193319,"0","0",-117.902902,34.028214,"1"
"18480",5,2,1690,1971,465000,"1","0",-117.964767,34.093775,"1"
"7551",4,3,2244,1989,148438,"0","0",-118.109445,34.674769,"1"
"4672",3,2,1654,1932,51102,"0","0",-118.324724,33.967887,"1"
"14579",2,1,1054,1951,144279,"0","0",-118.198806,33.91217,"1"
"9134",4,3,3177,1989,571082,"1","0",-118.413196,34.422764,"1"
"18339",2,2,1085,1990,199532,"0","0",-118.453,34.4072,"1"
"8982",3,1,1014,1953,80491,"0","0",-118.098832,34.581747,"1"
"739",4,4,4070,1941,1421350,"0","0",-118.244135,34.167671,"2"
"11922",3,2,1638,1925,403903,"0","0",-118.11651,34.110745,"1"
"11732",3,1,1924,1927,36600,"0","0",-118.195833,34.060667,"1"
"19711",4,3,1576,1924,224321,"0","0",-118.27637,33.935377,"1"
"1989",1,1,930,2007,587383,"0","0",-118.263,34.0417,"1"
"2290",4,3,1718,1953,364081,"0","0",-118.472396,34.250392,"1"
"5967",2,1,916,1941,220252,"0","0",-118.109996,34.000876,"1"
"7443",4,2,3298,1952,1786569,"1","0",-118.464918,34.124205,"2"
"1292",2,1,1164,1951,318089,"0","0",-118.538293,34.188267,"1"
"5259",3,1,1310,1922,122752,"0","0",-118.323274,33.988138,"1"
"467",3,2,1790,1964,176324,"0","0",-117.758962,34.105514,"1"
"2299",2,1,1228,1939,314727,"0","0",-118.316487,33.964299,"1"
"15879",2,2,1712,1913,337660,"0","0",-118.337778,34.039139,"1"
"9153",4,2,1537,1934,27903,"0","0",-118.023907,34.076351,"1"
"7984",5,5,4143,1996,680901,"1","0",-117.755642,34.146455,"2"
"8020",2,3,1574,1979,336000,"1","0",-118.597,34.2604,"1"
"16345",3,2,1987,1970,143130,"0","0",-118.077337,34.571267,"1"
"7526",5,3,2152,1923,418697,"0","0",-118.093902,34.096825,"1"
"4351",3,2,1285,1957,420356,"1","0",-118.148359,33.867529,"1"
"11883",3,3,1857,1955,256902,"0","0",-117.738971,34.109229,"1"
"3607",3,1,1109,1948,146348,"0","0",-118.290157,33.899456,"1"
"14393",4,2,1610,1937,297954,"0","0",-118.144836,34.074251,"1"
"16208",3,3,1410,1960,215344,"0","0",-118.12849,33.883388,"1"
"14289",1,1,652,1938,98350,"0","0",-118.250345,34.086122,"1"
"15877",4,3,2901,1956,356818,"1","0",-118.046134,34.144661,"1"
"1621",3,2,1721,1957,244843,"1","0",-118.418954,34.211669,"1"
"17625",2,1,1308,1928,270226,"0","0",-118.266661,33.977248,"1"
"18292",3,2,2054,1965,546000,"0","0",-118.60963,34.202613,"1"
"14001",3,3,1514,1950,322469,"0","0",-118.145294,33.917256,"1"
"1116",2,2,1325,1974,618212,"1","0",-118.377127,33.773335,"2"
"16653",3,2,1032,1956,344315,"0","0",-117.837339,34.115128,"1"
"2213",5,4,3040,1972,1226933,"1","0",-118.43172,34.120241,"2"
"9426",3,2,1819,1956,421954,"0","0",-118.428994,33.955491,"1"
"19411",3,3,1365,1979,207148,"1","0",-117.889,34.102,"1"
"12700",5,4,2469,1922,1583790,"0","0",-118.471103,34.033855,"2"
"12513",2,1,1180,1940,126143,"0","0",-118.203613,33.890953,"1"
"7604",4,3,2742,1968,786818,"1","0",-118.074301,33.815913,"2"
"1155",3,2,1910,1957,541127,"0","0",-118.538644,34.241563,"1"
"18851",3,2,2212,1962,312405,"0","0",-118.400673,33.776578,"1"
"12506",4,3,2933,1953,316013,"0","0",-118.064567,34.170256,"1"
"7069",3,2,1056,1940,244752,"0","0",-118.199292,33.869175,"1"
"3119",2,1,1456,1939,224008,"1","0",-118.171906,34.102929,"1"
"6781",5,3,2318,1966,172556,"0","0",-118.369313,33.77787,"1"
"6791",2,1,861,1950,342286,"0","0",-118.09154,33.972071,"1"
"16302",4,2,1859,1950,374544,"0","0",-118.108747,33.934713,"1"
"15674",1,1,545,1974,131021,"0","0",-118.415,34.0002,"1"
"988",3,1,1126,1954,181602,"1","0",-117.903416,34.111541,"1"
"7905",2,2,1478,1961,790542,"0","0",-118.389,34.0859,"2"
"5545",4,3,2073,1951,185661,"0","0",-118.372424,34.175233,"1"
"15401",3,2,1080,1906,515000,"0","0",-118.286002,34.091608,"1"
"57",2,2,1139,1978,107255,"1","0",-118.391,34.1879,"1"
"2351",3,1,1160,1949,217029,"0","0",-118.311388,33.819747,"1"
"7337",4,2,1820,1950,108581,"1","0",-118.267162,34.121173,"1"
"7254",4,2,1236,1952,269151,"0","0",-118.35537,34.214843,"1"
"10370",3,2,1312,1987,251831,"0","0",-118.171698,34.507948,"1"
"10293",3,2,1264,1955,311849,"0","0",-118.477757,34.265276,"1"
"17600",3,2,1187,1956,70779,"0","0",-118.306618,33.863901,"1"
"18601",4,5,4269,1987,1950000,"0","0",-118.370818,33.761604,"2"
"19414",3,2,1750,1952,744837,"0","0",-118.408169,33.985663,"2"
"5249",2,2,1416,1973,268866,"1","0",-118.612,34.1842,"1"
"16817",3,2,1582,1956,429963,"0","0",-118.411893,34.212985,"1"
"7480",3,3,2859,1989,252704,"1","0",-118.231837,34.63901,"1"
"10073",1,1,641,1971,90358,"0","0",-118.321,33.8858,"1"
"2485",5,3,2602,1941,92314,"0","0",-118.349691,34.160472,"1"
"10861",3,3,1780,1957,304205,"1","0",-118.499024,34.246446,"1"
"7257",3,2,1630,1990,170053,"0","0",-118.102242,34.684978,"1"
"16240",3,1,998,1955,204209,"0","0",-118.239746,33.960794,"1"
"9053",3,3,1408,1963,156285,"0","0",-118.893887,34.070827,"1"
"1744",3,2,1272,1957,532500,"1","0",-118.576709,34.252657,"1"
"13421",6,4,3720,1958,910958,"0","0",-118.161703,33.905702,"2"
"12371",2,2,949,1985,123422,"0","0",-118.329211,33.907864,"1"
"3454",1,1,822,1928,163168,"0","0",-118.303592,33.944763,"1"
"9414",3,3,1429,1990,234439,"0","0",-118.439,34.032,"1"
"8425",2,1,1352,1925,822789,"1","0",-118.381682,34.113615,"2"
"11536",3,2,1835,1957,109923,"0","0",-118.362718,33.78659,"1"
"8451",3,1,960,1953,381000,"0","0",-118.108304,33.92056,"1"
"12148",4,3,1444,1952,163548,"0","0",-117.741024,34.097977,"1"
"3475",5,5,3212,1952,488251,"1","0",-118.422817,34.026931,"1"
"12876",2,3,1255,2005,432495,"0","0",-118.573802,34.279981,"1"
"18235",4,2,1772,1949,507256,"0","0",-118.326919,33.84014,"1"
"7557",4,2,1175,1959,263405,"0","0",-117.898886,33.985539,"1"
"19823",3,2,1105,1955,172000,"0","0",-118.224305,34.654261,"1"
"18799",3,1,990,1949,380732,"0","0",-118.035671,33.940939,"1"
"291",3,2,1296,1982,164118,"0","0",-118.030623,34.535985,"1"
"5378",3,2,1370,1954,151997,"0","0",-118.021336,33.931086,"1"
"10927",2,1,864,1949,199655,"0","0",-118.079561,34.058048,"1"
"14592",3,4,3383,1998,1285361,"0","0",-118.116386,33.753191,"2"
"7850",3,3,2291,1952,829536,"0","0",-118.404953,34.034604,"2"
"14992",3,3,1420,1984,233426,"1","0",-118.135542,33.878877,"1"
"7217",3,2,1586,1947,427278,"0","0",-118.168203,34.185667,"1"
"13461",3,1,1418,1951,247631,"0","0",-118.057789,33.999427,"1"
"6159",4,2,2001,1999,350000,"1","0",-118.19975,34.61649,"1"
"4441",2,2,1079,1976,131274,"0","0",-117.811,33.9985,"1"
"10581",4,4,2737,1981,490380,"0","0",-118.148198,34.057243,"1"
"7227",3,3,1337,1989,354000,"1","0",-118.512,34.4532,"1"
"19575",2,1,955,1928,134751,"0","0",-118.03337,34.069482,"1"
"9880",3,2,1408,1973,410536,"0","0",-118.461447,34.418835,"1"
"12332",4,4,3528,1959,1013094,"1","0",-118.124644,33.785855,"2"
"12880",4,4,2568,1966,330234,"0","0",-117.860572,33.987385,"1"
"903",2,1,2000,1923,326520,"0","0",-118.125559,34.190031,"1"
"18864",3,3,2347,1954,170408,"0","0",-118.547811,34.042582,"1"
"1057",4,3,1737,1988,140691,"0","0",-118.033578,34.563134,"1"
"10667",3,2,1994,1960,408970,"0","0",-118.011357,33.970263,"1"
"10047",3,2,1808,1925,303451,"0","0",-118.355732,34.081233,"1"
"15498",3,1,1117,1954,123669,"0","0",-117.90393,34.112697,"1"
"2678",2,1,1112,1951,29770,"0","0",-118.27009,33.938015,"1"
"15038",3,3,1875,1941,350686,"0","0",-118.40291,34.153732,"1"
"1577",2,2,1701,1953,89422,"0","0",-118.113112,33.943984,"1"
"12568",3,2,1336,1947,250162,"0","0",-118.22558,33.952555,"1"
"10684",3,1,1120,1948,970000,"0","0",-118.376372,33.806341,"2"
"11899",3,2,1326,1951,90461,"0","0",-118.309546,33.745701,"1"
"6356",4,2,1576,1923,210342,"0","0",-118.196383,34.140605,"1"
"918",3,3,1557,1984,106447,"0","0",-118.124182,34.569428,"1"
"19784",3,3,2170,1959,481478,"1","0",-118.123826,33.945443,"1"
"11109",4,3,2696,1933,767308,"0","0",-118.27424,34.170858,"2"
"9939",3,3,1403,2001,318209,"0","0",-117.925847,34.042452,"1"
"17222",4,2,1400,1965,548000,"0","0",-117.855339,33.997716,"1"
"17178",4,3,2496,1983,1225000,"1","0",-118.263774,34.088368,"2"
"7844",4,2,1932,1970,371871,"0","0",-117.913804,34.145879,"1"
"18621",4,3,1533,1951,290058,"0","0",-118.433215,34.212399,"1"
"3441",2,1,1060,1925,1169407,"0","0",-118.385199,34.078843,"2"
"3941",4,2,1753,1942,374183,"0","0",-118.40631,34.005606,"1"
"11064",2,2,977,1962,20481,"0","0",-118.134,34.1879,"1"
"11360",4,3,2212,1977,611157,"0","0",-117.940046,33.985916,"2"
"15820",2,2,1477,1951,291784,"0","0",-118.199034,34.091426,"1"
"17702",3,2,2164,1924,899813,"1","0",-118.134304,34.1311,"2"
"11445",4,3,2625,2004,560224,"0","0",-118.165951,34.503323,"1"
"9030",2,2,1322,1962,298700,"1","0",-118.437,34.1526,"1"
"6501",3,4,1921,2012,373235,"0","0",-117.894,34.1385,"1"
"13806",3,2,1184,1951,171174,"0","0",-118.326979,33.936064,"1"
"3268",1,1,487,1957,312068,"0","0",-118.468,34.023,"1"
"4086",3,4,2294,2001,894763,"0","0",-118.382563,33.825359,"2"
"18300",3,2,1480,2005,340909,"0","0",-118.294,34.0632,"1"
"12383",2,3,1360,2009,244355,"0","0",-118.316,34.1907,"1"
"6111",3,3,1241,1986,413366,"1","0",-118.703,34.1377,"1"
"19687",3,2,1590,1953,81342,"0","0",-118.117156,33.806333,"1"
"9543",3,2,1190,1984,154465,"0","0",-118.081794,34.557771,"1"
"10308",3,3,1419,1998,359828,"0","0",-118.543478,34.463408,"1"
"11821",1,1,580,1976,109222,"1","0",-118.469,34.202,"1"
"7006",3,1,1051,1951,247481,"0","0",-118.091048,33.958312,"1"
"1235",4,3,2384,1938,259740,"0","0",-118.335107,34.031835,"1"
"6020",2,1,1022,1938,120275,"0","0",-118.419072,34.051725,"1"
"7810",2,2,1204,1984,244754,"0","0",-118.081,34.0174,"1"
"830",3,2,1200,1971,75545,"0","0",-118.302871,33.810315,"1"
"13575",3,4,4286,1989,1021036,"0","0",-118.508425,34.385638,"2"
"4266",3,2,1730,1963,178842,"0","0",-117.731299,34.074541,"1"
"3871",5,2,1950,1964,108495,"1","0",-118.089142,33.873712,"1"
"17952",3,2,1130,1973,190436,"0","0",-117.835498,34.096871,"1"
"15369",3,3,1813,1991,287023,"0","0",-118.443,34.238,"1"
"11333",2,1,892,1950,124464,"0","0",-118.012215,33.950308,"1"
"1103",2,2,1269,2002,576492,"0","0",-118.386,34.0866,"1"
"10718",2,2,1074,1964,386000,"1","0",-118.344,34.1483,"1"
"682",3,2,1509,1987,183631,"0","0",-118.035164,34.561859,"1"
"11469",3,3,1586,1981,224244,"1","0",-118.31,33.7844,"1"
"19615",2,2,905,1986,235000,"1","0",-118.604437,34.212982,"1"
"17480",4,3,2334,1960,763946,"0","0",-118.158135,34.10852,"2"
"5475",5,3,2387,1971,428200,"1","0",-118.428237,34.325895,"1"
"17962",3,2,1776,1954,140971,"0","0",-118.584653,34.19767,"1"
"19550",4,3,2402,1999,590735,"0","0",-118.372433,33.864951,"2"
"9568",4,3,2870,2002,523847,"0","0",-118.624933,34.452586,"1"
"4158",3,2,1801,1954,533005,"0","0",-118.103105,33.942195,"1"
"5921",3,2,1352,1962,480000,"0","0",-118.087026,34.022279,"1"
"8026",3,2,1334,1951,243036,"0","0",-118.314118,33.900313,"1"
"1436",3,1,1010,1953,118000,"0","0",-118.145582,34.707444,"1"
"15854",3,1,680,1929,284270,"0","0",-117.907045,34.124989,"1"
"1538",2,2,990,1971,152175,"1","0",-118.517,34.1698,"1"
"5813",2,2,906,1949,178652,"1","0",-118.375,34.021,"1"
"17536",3,1,1216,1955,145200,"0","0",-117.983129,34.533893,"1"
"15114",3,2,1331,1959,411382,"0","0",-118.37409,33.841683,"1"
"2250",2,3,1439,2014,377063,"0","0",-117.896,34.1373,"1"
"13015",3,2,1456,1954,543905,"0","0",-118.121406,34.045389,"1"
"14680",3,3,1838,1985,228431,"0","0",-118.167677,34.661919,"1"
"8772",3,2,1406,1954,391612,"1","0",-118.575754,34.225589,"1"
"5096",2,1,1071,1945,508277,"0","0",-118.440462,34.152858,"1"
"447",2,2,1889,1957,78092,"0","0",-118.138222,34.024699,"1"
"12194",2,1,1161,1950,54705,"0","0",-117.914544,34.130581,"1"
"16652",3,2,1290,1954,67258,"0","0",-118.207059,34.151973,"1"
"11412",3,2,2310,1955,257074,"1","0",-117.903931,34.055232,"1"
"13574",4,3,2323,1951,1201307,"0","0",-118.397983,34.050658,"2"
"5718",3,2,1545,1971,520000,"0","0",-117.81854,34.020219,"1"
"2733",3,2,1600,1947,77820,"1","0",-118.441507,34.29008,"1"
"1037",4,2,2326,1985,351732,"0","0",-118.179615,33.899009,"1"
"15577",3,4,1460,2012,370323,"0","0",-118.472,34.2845,"1"
"16881",3,1,1450,1930,266807,"0","0",-118.292943,33.964866,"1"
"1497",4,3,1715,1982,715726,"0","0",-118.116178,34.151329,"2"
"10140",4,2,1473,1977,104367,"0","0",-117.783882,34.107364,"1"
"7108",2,1,894,1940,246564,"0","0",-118.183383,33.909408,"1"
"18391",4,2,1528,1988,62225,"0","0",-118.097,34.5737,"1"
"17721",5,4,2737,1977,585000,"0","0",-118.181159,33.818184,"1"
"10274",3,2,1228,1995,121752,"0","0",-118.04814,34.547101,"1"
"1138",3,2,1084,1991,64642,"0","0",-118.193,33.785,"1"
"18258",2,1,1116,1927,530000,"0","0",-118.439612,34.185002,"1"
"12623",2,2,2025,1957,459947,"0","0",-118.229162,34.156568,"1"
"14042",3,2,1025,1983,65531,"0","0",-117.810724,34.611547,"1"
"6870",3,3,1445,1985,556523,"0","0",-118.339,33.8278,"1"
"14327",2,2,850,1984,147544,"1","0",-118.463,34.4133,"1"
"2870",1,1,582,1946,401531,"0","0",-118.332945,34.170865,"1"
"14859",2,2,1635,1950,861261,"1","0",-118.381861,33.891297,"2"
"10500",1,1,610,1987,280671,"0","0",-118.126,34.1473,"1"
"15430",2,1,720,1923,167247,"0","0",-118.297092,34.018803,"1"
"14006",3,2,1104,1952,304574,"0","0",-118.24754,33.893341,"1"
"17440",2,2,971,1972,284363,"0","0",-118.438,34.0607,"1"
"19236",3,2,1304,1957,334225,"0","0",-118.285723,33.88415,"1"
"1088",3,1,1352,1925,285057,"0","0",-118.313698,33.977231,"1"
"19729",4,3,2027,1948,284717,"0","0",-118.008741,34.091838,"1"
"5816",2,2,1372,1952,343159,"0","0",-118.380817,33.808946,"1"
"18625",2,1,1012,1949,336528,"0","0",-118.123745,33.958494,"1"
"9222",2,2,1695,1937,44738,"0","0",-118.288711,33.951465,"1"
"5807",2,2,972,1983,348294,"1","0",-118.511277,34.445869,"1"
"318",3,1,999,1954,170247,"0","0",-118.037276,34.040915,"1"
"2531",4,3,2828,1972,509939,"1","0",-118.053186,33.856867,"1"
"18255",2,1,1239,1936,74097,"0","0",-118.421729,34.025553,"1"
"3683",4,3,2971,1997,526037,"0","0",-118.51798,34.254214,"1"
"9669",3,3,2357,1941,449186,"0","0",-118.414436,33.961931,"1"
"15773",2,2,952,1985,105929,"1","0",-118.176,33.7736,"1"
"2061",4,3,1627,1957,215582,"0","0",-118.403799,34.267786,"1"
"10349",4,2,1998,1945,203201,"0","0",-118.137174,33.865403,"1"
"13772",3,3,1701,1990,353850,"0","0",-118.031,34.0992,"1"
"4460",3,2,1135,1950,194263,"1","0",-118.09112,33.98567,"1"
"17302",3,2,1764,1978,380742,"1","0",-117.788011,34.107571,"1"
"11929",2,2,1455,1982,128363,"1","0",-118.319,34.1897,"1"
"2578",3,2,1359,1949,437000,"0","0",-118.328185,34.262817,"1"
"7470",3,3,1780,2008,231069,"0","0",-118.173878,34.566387,"1"
"5772",3,3,2165,1947,468629,"0","0",-118.385058,33.974217,"1"
"808",4,3,2117,1948,392462,"0","0",-118.373922,33.804821,"1"
"16017",3,3,1986,1989,463900,"0","0",-117.912,34.0916,"1"
"4985",2,2,1236,2002,507000,"0","0",-118.363,34.1507,"1"
"727",3,1,1035,1947,395000,"0","0",-118.083971,33.892358,"1"
"9037",4,3,2536,1987,442435,"1","0",-118.555114,34.401166,"1"
"3205",3,2,1234,1990,228359,"0","0",-117.98,33.9103,"1"
"14123",3,3,1999,1952,397300,"0","0",-118.325249,34.20508,"1"
"34",4,3,2009,1957,495000,"0","0",-118.594101,34.211146,"1"
"9638",4,4,2140,2006,1082000,"0","0",-118.385,33.8315,"2"
"15342",3,1,1093,1924,121239,"0","0",-118.225179,33.885685,"1"
"18150",2,2,1462,1958,299634,"0","0",-118.360213,33.786839,"1"
"5214",3,1,1048,1954,367613,"0","0",-118.033924,34.088902,"1"
"9072",3,2,1636,1946,267806,"1","0",-118.104152,34.093094,"1"
"4549",3,2,1518,1950,305187,"0","0",-118.086421,33.903464,"1"
"16441",2,1,816,1930,199363,"0","0",-118.193128,33.892889,"1"
"6378",3,3,1688,2011,900505,"0","0",-118.277897,34.088436,"2"
"15323",3,2,1359,1956,233875,"0","0",-117.991018,33.934826,"1"
"2945",2,3,1310,1989,442000,"0","0",-118.474,34.1542,"1"
"11664",3,2,1338,1954,343275,"0","0",-117.836367,34.104321,"1"
"1704",4,3,1722,1995,409034,"0","0",-118.026461,33.920977,"1"
"9507",2,2,1071,1978,609149,"0","0",-118.433,34.0634,"2"
"17311",3,2,1477,1955,370000,"1","0",-117.876792,34.079853,"1"
"12981",4,3,2275,1921,165202,"0","0",-118.320445,34.078231,"1"
"12707",3,2,1636,1938,79772,"0","0",-118.350109,34.028617,"1"
"13829",2,2,975,1983,74640,"0","0",-117.847374,34.586562,"1"
"19696",4,1,1292,1937,41589,"0","0",-118.192516,33.916511,"1"
"15492",3,2,1174,1981,217558,"1","0",-118.14,33.8737,"1"
"19030",4,3,2407,1989,352199,"0","0",-118.519412,34.448991,"1"
"9991",3,2,982,1961,240862,"0","0",-118.470607,34.421102,"1"
"5185",2,2,2221,1969,354515,"0","0",-118.598984,34.1551,"1"
"1635",4,3,2394,2001,389399,"0","0",-118.2473,33.831945,"1"
"13344",2,3,922,1989,192071,"0","0",-118.379,34.2768,"1"
"7450",2,2,1001,1983,654836,"0","0",-118.433945,33.995975,"2"
"16517",3,2,1250,1954,350562,"0","0",-118.419182,34.228941,"1"
"15418",3,2,1208,1942,67117,"1","0",-118.086024,34.070764,"1"
"14271",5,4,2881,1972,250447,"1","0",-118.006422,34.083883,"1"
"2449",3,2,1547,1978,275306,"0","0",-118.497457,34.456478,"1"
"6515",3,2,1128,1921,187178,"0","0",-118.294634,33.988084,"1"
"11980",2,2,1435,1992,275650,"1","0",-118.251082,33.824826,"1"
"3993",3,2,1395,1957,369280,"1","0",-118.589409,34.218504,"1"
"2907",2,1,1296,1939,338021,"0","0",-118.328825,34.012444,"1"
"1450",3,1,1233,1922,112421,"0","0",-118.194594,34.051204,"1"
"16500",5,3,2027,1955,391680,"0","0",-118.133713,33.930729,"1"
"5799",3,2,1670,1950,304535,"0","0",-118.126009,33.8533,"1"
"4060",4,3,2088,1951,1103903,"1","0",-118.396654,33.971204,"2"
"6345",3,3,3317,1982,591963,"0","0",-118.14148,33.758095,"2"
"11635",5,5,4502,1937,375024,"1","0",-118.107506,34.125134,"1"
"17755",4,3,2224,1997,456861,"0","0",-118.053613,33.972937,"1"
"17546",3,2,1576,1951,346945,"0","0",-118.01848,33.946835,"1"
"5230",4,4,1774,1947,282945,"0","0",-118.025616,34.097181,"1"
"3774",4,3,1877,1971,341293,"1","0",-117.934543,34.045531,"1"
"17550",3,2,1512,1958,299118,"1","0",-117.904433,34.082072,"1"
"616",3,1,941,1944,28739,"0","0",-118.258857,33.944938,"1"
"18915",3,2,1448,1946,393538,"0","0",-118.31441,34.190496,"1"
"6277",2,2,1156,1980,190920,"1","0",-118.296171,33.734434,"1"
"19764",3,2,1618,1956,606171,"0","0",-118.223276,34.217122,"2"
"18947",2,2,1155,1949,238980,"0","0",-118.061546,34.102886,"1"
"6201",3,4,4030,2007,1050848,"1","0",-118.060388,34.163466,"2"
"18901",2,1,1836,1909,994000,"0","0",-118.301656,34.072996,"2"
"19453",4,1,1135,1942,372791,"0","0",-118.123761,33.863271,"1"
"12645",3,3,3072,1992,2019291,"0","0",-118.381352,34.080621,"2"
"18910",3,2,1208,1955,167103,"1","0",-118.486949,34.250446,"1"
"12808",3,1,993,1944,361968,"0","0",-118.384978,33.958609,"1"
"16443",4,2,1792,1989,473000,"0","0",-118.003577,34.081117,"1"
"3333",4,2,1934,1956,944531,"1","0",-118.374169,33.792645,"2"
"5491",2,3,1857,1999,1252000,"0","0",-118.391,34.0761,"2"
"5603",4,2,2156,1965,493507,"0","0",-118.238571,33.848484,"1"
"16638",3,3,1900,2005,362443,"0","0",-118.200194,33.90529,"1"
"14521",3,1,1108,1947,67880,"0","0",-118.151994,33.922303,"1"
"15559",3,2,2014,1955,132115,"0","0",-118.41019,33.769468,"1"
"6104",3,2,1715,1942,501370,"0","0",-118.327458,34.011579,"1"
"17757",2,2,1559,1950,289917,"0","0",-118.089122,34.118921,"1"
"2004",6,3,3452,1954,676083,"0","0",-118.075869,34.074453,"2"
"7334",3,2,1638,1945,906203,"0","0",-118.405969,33.958766,"2"
"12885",2,2,1088,1925,122484,"0","0",-118.174165,34.122773,"1"
"19953",3,4,2019,1912,1093136,"0","0",-118.474204,34.000951,"2"
"10707",3,2,1575,1953,246154,"0","0",-118.117034,33.904123,"1"
"10069",2,2,2440,1954,1149442,"1","0",-118.553693,34.159186,"2"
