"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","poolcnt","hashottuborspa","Longitude","Latitude","cluster"
"6785",3,1,945,1954,"0","0",-117.915447,34.098455,"2"
"11842",3,1,1103,1952,"0","0",-118.251009,33.900346,"2"
"11742",3,2,1504,1955,"1","0",-117.836124,34.138545,"1"
"9907",4,2,1439,1961,"1","0",-118.485991,34.226338,"2"
"3599",2,1,1112,1914,"0","0",-118.198941,34.116889,"2"
"3279",2,2,1128,1958,"0","0",-118.484,34.0335,"1"
"891",3,2,1391,1955,"0","0",-118.112803,33.859385,"2"
"18433",2,1,1206,1941,"0","0",-118.136741,34.030144,"2"
"14764",3,2,1738,1936,"0","0",-118.210955,33.962669,"2"
"9089",2,1,1302,1918,"0","0",-118.306569,34.009894,"2"
"11154",5,3,3766,1928,"0","0",-117.958562,34.076142,"1"
"8857",2,1,814,1978,"0","0",-117.813943,34.124917,"2"
"18104",2,1,1140,1935,"0","0",-118.14969,34.032147,"2"
"9807",4,2,1491,1971,"1","0",-118.068367,33.851621,"2"
"10342",2,1,969,1952,"0","0",-118.10555,34.582776,"2"
"3154",3,3,2091,1986,"0","0",-118.190654,34.169416,"2"
"1408",3,3,1463,1959,"0","0",-118.218126,33.945411,"2"
"4341",3,2,1200,1962,"0","0",-117.979,34.079447,"2"
"17633",5,4,3047,1990,"1","0",-118.012736,34.155631,"1"
"4777",3,1,1260,1956,"0","0",-118.412766,33.993223,"2"
"4941",2,1,1187,1914,"1","0",-118.132533,34.173907,"2"
"13393",3,2,2006,1929,"0","0",-118.38603,34.061036,"2"
"8276",2,2,1967,1939,"0","0",-118.042294,34.104582,"2"
"3713",2,2,867,1949,"0","0",-118.374,34.0199,"2"
"4252",5,2,1495,1955,"0","0",-118.42016,34.274526,"2"
"15617",2,2,830,1988,"0","0",-118.169,33.778,"2"
"10976",3,1,983,1951,"0","0",-118.090751,33.961126,"2"
"9263",4,4,3600,1998,"0","0",-118.390023,33.747312,"1"
"10170",1,1,865,1939,"0","0",-118.63175,34.240116,"2"
"13545",4,3,2870,2002,"0","0",-118.624651,34.453909,"2"
"15495",4,2,1776,1974,"0","0",-118.405188,33.875015,"2"
"7901",2,1,1425,1939,"1","0",-118.445304,34.025461,"2"
"12675",3,1,1470,1919,"0","0",-118.294216,34.006629,"2"
"1070",3,2,1558,1952,"0","0",-118.329477,34.174566,"2"
"10947",3,2,1479,1949,"0","0",-118.08776,33.977171,"2"
"6535",2,1,1008,1939,"0","0",-118.165859,33.910199,"2"
"12806",4,3,2125,1964,"0","0",-118.072117,33.820272,"2"
"4937",2,1,1107,1950,"0","0",-118.52604,34.187532,"2"
"17518",4,4,3105,1981,"1","0",-118.413619,33.890853,"1"
"17951",2,2,1347,1976,"0","0",-118.386,33.98,"2"
"2643",4,2,1269,1963,"0","0",-118.463725,34.424043,"2"
"14269",3,1,1415,1937,"0","0",-118.44717,34.025624,"2"
"5647",3,2,1970,1949,"0","0",-118.344179,33.985033,"2"
"5768",3,2,1151,1979,"1","0",-117.880038,34.010337,"2"
"9891",3,2,1213,1955,"0","0",-118.467885,34.253936,"2"
"2175",4,3,2040,1961,"0","0",-118.20152,33.937019,"2"
"19247",3,2,1585,1950,"0","0",-118.021449,34.116634,"1"
"17869",3,2,2034,1926,"0","0",-118.241497,34.160756,"1"
"7267",4,2,2188,1953,"0","0",-118.357402,33.736626,"1"
"19144",3,2,1521,1949,"1","0",-118.42025,33.966779,"1"
"15677",2,1,854,1956,"0","0",-118.039971,34.061332,"2"
"16122",2,3,1313,1981,"1","0",-118.26,33.8678,"2"
"10968",3,2,1228,1949,"0","0",-117.950271,34.143956,"2"
"1455",3,3,1442,2005,"0","0",-117.769499,34.071593,"2"
"1880",3,2,1731,1951,"0","0",-118.12853,33.91128,"2"
"9553",2,1,1327,1940,"0","0",-118.292744,34.159142,"2"
"4216",2,2,1524,1921,"0","0",-118.249725,34.165486,"1"
"18058",1,1,730,1987,"1","0",-118.547,34.2015,"2"
"17584",3,4,1805,2007,"0","0",-118.297,33.9072,"2"
"1012",1,1,890,2008,"0","0",-118.147,34.1418,"2"
"6518",3,2,1002,1920,"0","0",-118.175898,33.788238,"2"
"15666",4,2,2008,1996,"0","0",-117.81067,34.069283,"1"
"1086",2,2,864,1924,"0","0",-118.298441,33.978318,"2"
"16929",2,2,1292,1956,"0","0",-118.240011,34.113811,"2"
"3340",4,3,1680,1948,"0","0",-118.124723,34.03474,"2"
"3827",4,3,2110,1965,"0","0",-118.31574,33.802707,"2"
"10651",1,1,612,1979,"1","0",-117.936,33.9903,"2"
"10953",2,1,838,1954,"0","0",-117.995601,34.134465,"2"
"13569",3,3,1752,1990,"0","0",-118.006647,34.070328,"2"
"12226",2,3,1724,1980,"1","0",-118.53,34.2537,"2"
"16868",3,2,1412,1956,"0","0",-118.549249,34.210449,"2"
"7496",2,1,1420,1940,"1","0",-118.358746,34.149372,"2"
"4379",2,1,886,1948,"0","0",-117.730667,34.064353,"2"
"12504",4,3,1880,1952,"1","0",-118.099899,33.81225,"2"
"17101",3,2,1497,1956,"0","0",-118.307746,34.267231,"2"
"16678",2,1,1244,1912,"0","0",-118.301651,33.989942,"2"
"9895",4,2,1650,1964,"0","0",-118.269093,33.839003,"2"
"8966",4,2,1624,1923,"0","0",-118.350872,34.045466,"2"
"7484",3,2,1520,1958,"0","0",-118.614509,34.192007,"2"
"18865",3,3,3290,1988,"0","0",-118.347548,34.128544,"1"
"1035",2,3,1326,1985,"0","0",-117.840744,34.107076,"2"
"4134",3,3,1854,1976,"0","0",-118.104398,34.027385,"2"
"3342",4,2,1512,1962,"0","0",-118.274469,33.836416,"2"
"7557",4,2,1175,1959,"0","0",-117.898886,33.985539,"2"
"15360",6,4,3674,1962,"1","0",-118.392712,33.754053,"1"
"16303",4,2,1714,1951,"0","0",-118.367661,33.984254,"2"
"6135",2,2,1253,1972,"0","0",-118.438,34.0538,"2"
"17722",3,1,968,1953,"0","0",-117.922122,34.096458,"2"
"6854",4,3,4021,2004,"1","0",-118.013839,34.561022,"2"
"1450",3,1,1233,1922,"0","0",-118.194594,34.051204,"2"
"17085",4,2,1624,1976,"0","0",-118.537939,34.448832,"2"
"4355",3,2,1325,1956,"1","0",-117.943594,34.054322,"2"
"19740",2,2,1545,1929,"0","0",-118.071186,34.147359,"2"
"7093",4,2,2020,1997,"0","0",-118.240299,34.682745,"2"
"3650",1,2,1260,2011,"0","0",-118.442,33.9907,"1"
"3999",4,4,2777,1939,"0","0",-118.378442,34.046423,"1"
"3911",3,3,1721,1935,"0","0",-118.424541,34.143433,"2"
"6297",6,4,3295,1960,"1","0",-117.991896,34.013058,"2"
"3166",2,1,837,1941,"0","0",-118.323882,33.896895,"2"
"14260",3,2,1711,1951,"1","0",-118.462549,34.164169,"2"
"18061",3,1,1026,1951,"0","0",-118.401672,34.209133,"2"
"1499",1,2,950,1963,"1","0",-118.342,33.8188,"2"
"16431",3,2,1126,1978,"1","0",-118.454965,34.230135,"2"
"19840",4,3,2155,1978,"1","0",-118.037689,33.883096,"2"
"15423",1,1,634,1973,"0","0",-118.438,33.9565,"2"
"8182",3,3,1531,2006,"0","0",-118.416,34.0511,"1"
"8459",3,1,784,1924,"0","0",-118.291633,33.958092,"2"
"9943",4,3,2499,1981,"0","0",-117.923829,33.979638,"1"
"19460",3,2,1511,1961,"0","0",-118.366788,33.841555,"1"
"5294",3,3,1592,1986,"1","0",-118.530855,34.464263,"2"
"3653",3,2,2043,1940,"1","0",-118.34105,34.168938,"2"
"1495",2,1,824,1936,"0","0",-118.008455,34.089352,"2"
"9044",3,2,1491,1926,"0","0",-118.213825,33.966985,"2"
"18678",2,2,925,1979,"0","0",-118.171,33.9011,"2"
"10379",4,3,3068,1963,"1","0",-118.570183,34.157368,"1"
"19437",4,3,1516,1994,"0","0",-118.180818,34.69373,"2"
"9981",2,1,863,1972,"1","0",-118.528,34.2582,"2"
"15162",5,3,2400,1994,"1","0",-118.208772,34.616508,"2"
"16094",2,1,836,1929,"0","0",-118.208089,33.942892,"2"
"647",2,3,1254,1981,"1","0",-118.396,34.1766,"2"
"1399",2,2,2085,1939,"1","0",-118.197793,34.135414,"2"
"8819",4,3,1570,1950,"0","0",-118.097552,33.903629,"2"
"1473",5,3,2532,2002,"1","0",-118.219309,34.637954,"2"
"1888",1,1,595,1964,"0","0",-118.186,33.7703,"2"
"19767",1,2,1055,1988,"0","0",-117.783467,34.036348,"2"
"10006",2,1,744,1923,"0","0",-118.286886,33.963793,"2"
"17265",3,3,1168,1984,"0","0",-117.969,34.0728,"2"
"5051",2,1,720,1947,"0","0",-118.18937,33.893804,"2"
"14910",4,2,2052,1954,"0","0",-118.023384,33.901132,"2"
"4138",5,3,2440,1966,"0","0",-118.36914,33.77695,"1"
"8699",1,1,826,1974,"1","0",-118.349,34.1028,"2"
"8396",6,3,2190,1962,"0","0",-117.926577,34.014585,"2"
"14379",2,2,1220,2007,"0","0",-118.443,33.9912,"1"
"5110",3,2,1262,1976,"0","0",-117.837413,34.101943,"2"
"17486",3,2,1488,1929,"0","0",-118.136164,33.928738,"2"
"10537",2,2,1662,1920,"0","0",-118.29584,34.086237,"1"
"19836",2,2,1168,1950,"0","0",-118.04297,33.928334,"2"
"7307",2,2,939,1971,"0","0",-118.432,34.0277,"2"
"394",2,2,842,1986,"0","0",-118.287,34.0657,"2"
"2319",4,3,1277,1964,"0","0",-117.896725,34.128565,"2"
"16200",5,2,2050,1926,"0","0",-118.389399,33.862308,"2"
"220",4,3,2446,1988,"0","0",-118.652681,34.138428,"1"
"2100",2,1,638,1924,"0","0",-118.186714,33.856207,"2"
"12071",3,1,1014,1949,"0","0",-118.438029,34.223669,"2"
"3894",5,2,1743,1953,"0","0",-118.30421,33.715822,"1"
"4770",5,2,1522,1921,"0","0",-118.298844,33.747359,"2"
"13425",3,2,1388,1929,"0","0",-118.265942,34.074316,"2"
"8492",1,1,730,2008,"0","0",-118.308,34.0484,"2"
"6159",4,2,2001,1999,"1","0",-118.19975,34.61649,"2"
"18763",5,2,1486,1940,"0","0",-118.459873,34.011456,"1"
"6005",4,2,2343,1982,"1","0",-118.765197,34.167193,"1"
"18955",2,1,782,1952,"0","0",-118.419805,33.988946,"2"
"17803",4,3,2467,1996,"1","0",-118.211884,34.623827,"2"
"7051",3,2,1150,1953,"0","0",-118.324746,33.868924,"2"
"18979",4,2,2163,1961,"1","0",-117.969469,33.982453,"2"
"9913",2,1,1024,1916,"0","0",-118.326886,34.036908,"2"
"19012",3,2,2627,1957,"1","0",-118.488814,34.141032,"1"
"12500",2,2,1196,1944,"0","0",-118.302742,33.833789,"2"
"3539",3,2,1198,1948,"0","0",-118.238645,33.883461,"2"
"13451",4,3,2304,1965,"0","0",-118.635308,34.214433,"2"
"15220",1,1,733,1972,"0","0",-118.096,34.0397,"2"
"7253",3,2,1857,1973,"1","0",-118.550549,34.280381,"2"
"16126",3,2,1422,1959,"0","0",-117.901186,34.114406,"2"
"5640",4,3,3126,1980,"0","0",-117.912814,33.988522,"1"
"8824",3,3,1856,1985,"0","0",-117.877457,34.02391,"2"
"7678",3,2,2141,1958,"0","0",-118.104028,34.123868,"1"
"15078",3,1,1300,1957,"0","0",-118.233202,34.128087,"2"
"14088",3,2,1738,1959,"1","0",-118.527746,34.250959,"2"
"17381",4,3,3011,1963,"1","0",-118.572075,34.156871,"1"
"15821",3,2,1284,1936,"0","0",-118.08546,34.098226,"2"
"1402",3,3,1630,2006,"0","0",-118.314261,33.820327,"1"
"17042",3,1,986,1955,"0","0",-118.155448,33.885108,"2"
"18043",4,2,1652,1962,"0","0",-118.34813,33.885197,"2"
"5207",3,2,1163,1951,"1","0",-118.012637,33.945124,"2"
"11448",4,3,2586,1929,"0","0",-118.13626,33.76244,"1"
"15004",5,5,3717,1923,"0","0",-118.297082,34.096185,"2"
"5408",3,2,1488,1950,"0","0",-118.149566,33.940068,"2"
"10003",5,3,2046,1994,"0","0",-118.625219,34.471369,"2"
"11206",3,2,1913,1939,"0","0",-118.112138,34.107798,"1"
"11028",3,2,1338,1956,"0","0",-117.956531,34.057093,"2"
"18739",2,1,1052,1908,"0","0",-118.234191,34.089174,"2"
"8654",3,2,1358,1950,"1","0",-118.129183,33.81685,"2"
"7986",4,3,2815,2005,"0","0",-118.169631,34.565253,"2"
"18134",3,2,1428,1979,"0","0",-118.115344,33.999243,"2"
"370",6,2,2200,1940,"0","0",-118.051192,34.082961,"2"
"2935",2,1,866,1952,"0","0",-118.144092,34.19414,"2"
"8867",4,3,2466,1912,"0","0",-118.311903,34.075209,"1"
"13045",3,2,1199,1950,"0","0",-118.3087,33.818359,"2"
"771",3,3,2671,2005,"0","0",-118.170413,34.593363,"2"
"13717",3,1,1687,1938,"0","0",-118.395768,34.014679,"2"
"16237",2,1,862,1949,"0","0",-118.125166,34.038835,"2"
"3790",2,1,857,1905,"0","0",-118.285358,33.978849,"2"
"1461",4,3,1690,1994,"0","0",-118.094338,34.551597,"2"
"13575",3,4,4286,1989,"0","0",-118.508425,34.385638,"1"
"14551",2,2,1228,1991,"0","0",-118.306,34.1876,"2"
"9320",5,4,3687,1983,"1","0",-117.783804,34.031678,"1"
"289",3,2,1244,1962,"1","0",-117.832213,34.109896,"2"
"12506",4,3,2933,1953,"0","0",-118.064567,34.170256,"2"
"10084",2,2,1095,1976,"0","0",-118.484,34.2656,"2"
"4562",3,2,1363,1963,"0","0",-117.874232,34.007336,"2"
"9097",2,2,1264,1975,"1","0",-118.815007,34.0127,"2"
"19151",1,1,794,1956,"0","0",-118.162,33.7712,"2"
"16662",1,1,600,1926,"0","0",-117.757533,34.061497,"2"
"15278",4,2,1574,1922,"0","0",-118.209019,34.049642,"2"
"16823",2,2,918,1989,"0","0",-118.068867,33.912923,"2"
"18749",3,2,1440,1971,"0","0",-117.880905,34.006429,"2"
"8791",2,2,1492,2006,"1","0",-118.445,33.9846,"1"
"371",3,2,1600,1960,"0","0",-117.963967,33.980141,"2"
"18347",3,2,1659,1948,"0","0",-118.436553,34.174356,"2"
"14563",4,1,1162,1941,"0","0",-118.390314,34.228837,"2"
"10965",2,1,1303,1950,"0","0",-118.320276,33.961344,"2"
"12135",2,1,939,1964,"0","0",-118.468,34.0226,"2"
"1788",4,1,2366,1917,"0","0",-118.295483,34.088844,"2"
"6709",4,3,2942,1940,"1","0",-118.09686,34.109057,"1"
"6567",4,2,1272,1962,"0","0",-118.420824,34.30788,"2"
"13548",3,2,1668,1952,"0","0",-118.115566,33.789627,"2"
"8987",5,3,2341,1983,"1","0",-117.851827,33.992128,"2"
"11059",3,2,2083,1981,"0","0",-117.778179,34.038222,"2"
"2605",2,2,1291,2002,"0","0",-118.405,34.1561,"2"
"323",5,3,2378,1999,"0","0",-118.561622,34.298232,"1"
"19499",4,3,2564,1967,"0","0",-118.823638,34.140819,"2"
"11214",3,1,1061,1951,"0","0",-118.266605,33.971903,"2"
"17232",3,1,1092,1950,"0","0",-118.118009,33.836259,"2"
"8897",2,2,1107,1975,"1","0",-118.724167,34.134101,"2"
"13113",2,2,1517,1936,"0","0",-118.476143,34.046034,"2"
"2534",3,1,1076,1950,"0","0",-118.106501,33.843001,"2"
"914",2,1,1285,1908,"0","0",-118.304808,34.025226,"2"
"3797",4,3,2916,1965,"1","0",-118.491921,34.136202,"1"
"627",4,2,2070,1918,"0","0",-118.181951,33.959933,"2"
"15326",3,2,1520,1954,"0","0",-118.294642,33.894866,"2"
"684",3,2,1502,1989,"0","0",-118.114124,34.702599,"2"
"17855",3,2,1571,1950,"0","0",-118.371361,33.9698,"2"
"12187",3,2,1323,1925,"0","0",-118.156774,34.102053,"2"
"13748",4,3,1782,1951,"1","0",-118.009676,33.951606,"2"
"16677",2,1,854,1924,"0","0",-118.094548,34.069619,"2"
"3931",2,2,1593,1974,"1","0",-118.451,34.1497,"2"
"2257",3,2,1377,1953,"0","0",-118.134411,33.955383,"2"
"8602",5,3,2331,1955,"0","0",-118.32098,33.81107,"2"
"8386",2,2,1062,1987,"1","0",-118.459,34.1517,"2"
"9215",2,1,1725,1948,"0","0",-118.133421,34.177238,"2"
"12375",0,1,591,1973,"0","0",-118.466,34.0564,"2"
"2723",3,1,1328,1950,"0","0",-118.150339,33.940922,"2"
"16573",3,2,1450,1962,"0","0",-118.087492,33.863303,"2"
"11512",3,3,1452,1954,"0","0",-118.458849,34.028926,"1"
"120",4,3,1787,1957,"1","0",-118.558328,34.22698,"2"
"4130",2,1,770,1922,"0","0",-118.301685,33.975137,"2"
"6301",2,1,784,1929,"0","0",-118.153728,33.905083,"2"
"14858",3,2,1232,1959,"0","0",-117.727693,34.088274,"2"
"2284",3,1,1118,1947,"1","0",-118.212437,33.883787,"2"
"17286",2,1,747,1954,"0","0",-118.462434,33.998109,"1"
"14900",2,1,1036,1927,"0","0",-118.213021,33.922488,"2"
"9446",3,2,1134,1938,"0","0",-118.24602,33.895183,"2"
"10470",3,2,1674,1959,"0","0",-118.099173,33.780021,"2"
"9819",4,2,1520,1969,"1","0",-118.05486,33.864917,"2"
"2859",2,2,1509,1952,"1","0",-118.440063,34.305433,"2"
"17529",4,3,2767,1925,"0","0",-118.305598,33.955628,"2"
"13205",3,1,936,1953,"0","0",-117.978995,34.092645,"2"
"6176",3,2,3672,1987,"0","0",-118.228941,34.126882,"1"
"8475",3,2,1443,1965,"0","0",-118.072116,34.066694,"2"
"723",4,2,2095,1936,"0","0",-118.078527,34.119132,"2"
"17935",3,2,1497,1950,"0","0",-118.130081,33.853466,"2"
"19641",2,3,1055,1986,"1","0",-118.463,34.2359,"2"
"12452",3,3,2488,1950,"1","0",-118.452494,34.161859,"2"
"17704",3,3,2033,1966,"0","0",-117.803882,34.031984,"2"
"14568",2,1,766,1950,"0","0",-118.068087,33.906584,"2"
"18240",1,1,639,1950,"1","0",-118.362,34.1671,"2"
"8760",4,4,2533,1951,"0","0",-118.111558,33.852925,"2"
"6353",4,2,2303,1988,"0","0",-118.101333,34.554752,"2"
"882",3,2,1438,1952,"0","0",-118.111289,33.997894,"2"
"14212",1,1,616,1977,"0","0",-117.791,34.1207,"2"
"13989",4,3,2260,2001,"0","0",-118.280008,33.817724,"2"
"13514",3,2,1793,1953,"0","0",-118.101638,33.794652,"2"
"5874",4,3,2434,1979,"0","0",-117.766022,34.140698,"2"
"3571",4,2,1666,1964,"0","0",-118.423928,34.233268,"2"
"5961",2,3,1356,1991,"0","0",-118.454,34.4053,"2"
"4668",3,2,1797,1941,"0","0",-118.153145,33.931889,"2"
"4922",3,3,3157,2004,"0","0",-118.023266,33.936579,"2"
"9275",2,3,1890,1974,"0","0",-118.446,34.0559,"2"
"19182",2,1,672,1924,"0","0",-118.156699,34.19448,"2"
"10509",2,2,1143,1974,"0","0",-118.39,33.8319,"2"
"10203",4,3,2965,1930,"0","0",-118.393506,34.068,"2"
"10482",3,2,1072,1950,"0","0",-118.127457,33.847815,"2"
"7865",3,3,1938,1985,"0","0",-118.335527,33.829594,"2"
"7952",3,2,1326,1924,"0","0",-118.342557,33.987383,"2"
"5337",2,1,814,1923,"0","0",-118.324183,33.979677,"2"
"16563",1,1,686,1983,"1","0",-118.436,33.9559,"2"
"19034",4,3,2245,2008,"0","0",-117.991693,34.117962,"2"
"3983",4,3,2701,1957,"0","0",-118.472772,34.064055,"2"
"3646",3,1,1087,1951,"0","0",-118.367643,34.202543,"2"
"2812",3,2,1724,1951,"0","0",-118.095978,33.954636,"2"
"912",2,3,2412,1953,"0","0",-118.494894,34.053159,"2"
"15944",2,2,1590,1974,"1","0",-118.378226,33.772727,"1"
"14003",5,3,2927,1984,"1","0",-118.595831,34.270436,"2"
"223",4,2,1798,1954,"0","0",-118.101328,33.784853,"2"
"11948",4,3,2484,1964,"0","0",-118.393747,33.775957,"1"
"6125",3,2,2691,2003,"0","0",-118.197091,34.484706,"1"
"4814",3,2,1734,1960,"0","0",-118.217788,34.159128,"2"
"19695",3,2,1916,1957,"0","0",-117.869305,34.087503,"2"
"10213",3,3,2857,2002,"0","0",-118.583007,34.275769,"1"
"4794",4,2,1548,1980,"0","0",-117.956126,34.076058,"2"
"11864",1,1,840,1949,"0","0",-118.352998,34.178102,"2"
"2618",3,2,1536,1923,"0","0",-118.25132,33.979775,"2"
"477",3,2,1218,1955,"0","0",-118.311984,33.739129,"2"
"9938",3,1,1133,1952,"0","0",-118.559192,34.210823,"2"
"5946",4,2,1323,1989,"0","0",-118.15632,34.598557,"2"
"1616",0,1,472,1923,"0","0",-118.187,33.767,"2"
"1278",3,2,1473,1960,"0","0",-118.203153,33.809418,"2"
"6768",4,5,4502,2006,"1","0",-117.692251,34.152657,"1"
"10092",4,2,1522,1956,"0","0",-118.576679,34.230511,"2"
"18386",4,2,1303,1959,"0","0",-118.455785,34.290901,"2"
"17714",2,1,1511,1919,"0","0",-118.303744,34.075498,"2"
"643",2,1,888,1950,"1","0",-118.126052,33.843734,"2"
"1916",2,1,788,1938,"0","0",-118.343541,34.181729,"2"
"7866",3,2,1413,1925,"0","0",-118.211463,33.968897,"2"
"6282",4,2,1324,1969,"0","0",-118.085268,33.85192,"2"
"11762",1,1,720,2006,"0","0",-118.287,34.0571,"2"
"12370",3,2,1762,1954,"1","0",-118.338416,33.896517,"2"
"16366",4,3,2084,1960,"1","0",-118.411716,34.167748,"2"
"8227",4,2,1606,1952,"0","0",-118.109581,33.791846,"2"
"5864",1,1,726,1958,"1","0",-118.507,34.0227,"1"
"3857",4,2,1366,1944,"0","0",-118.366467,34.214956,"2"
"17836",3,1,1107,1944,"0","0",-118.24896,33.941118,"2"
"18090",4,2,1420,1957,"0","0",-118.567139,34.247413,"2"
"9662",3,1,1783,1947,"0","0",-118.230515,33.901105,"2"
"10654",3,2,1493,1955,"0","0",-118.371589,33.913538,"2"
"2809",1,1,540,1946,"0","0",-118.24884,34.133329,"2"
"8177",4,3,2270,2002,"0","0",-118.339526,34.063093,"1"
"2423",2,1,996,1946,"0","0",-118.258816,34.232906,"2"
"12059",3,1,1124,1951,"0","0",-118.410369,33.98462,"2"
"6239",4,3,2982,1961,"0","0",-118.441646,33.958847,"1"
"12450",4,2,2180,1966,"0","0",-117.912239,33.980341,"1"
"8647",3,2,1767,1951,"0","0",-118.124286,33.968762,"2"
"5377",4,2,1470,1973,"0","0",-117.857204,34.015877,"2"
"5692",3,2,1350,1961,"1","0",-118.568258,34.228887,"2"
"2247",2,4,2094,1939,"1","0",-118.429121,34.064325,"1"
"6177",3,2,1658,1949,"0","0",-118.142482,33.946452,"2"
"559",3,1,1014,1955,"0","0",-118.246966,33.832809,"2"
"15241",3,2,2319,1963,"0","0",-118.361457,34.117561,"1"
"6984",3,2,2159,1934,"1","0",-118.243984,34.233265,"2"
"16063",4,4,3175,2006,"0","0",-118.468482,34.315115,"1"
"19445",3,1,1002,1946,"0","0",-118.372774,34.177329,"2"
"14333",3,2,1220,1946,"0","0",-118.396891,34.193655,"2"
"15392",3,3,3670,1987,"0","0",-118.782613,34.159571,"1"
"5171",4,2,1274,1963,"0","0",-117.830681,34.109676,"2"
"4104",4,2,1437,1955,"0","0",-117.893895,34.064988,"2"
"4661",2,1,771,1970,"1","0",-117.909,33.9875,"2"
"11610",3,1,930,1954,"0","0",-118.416183,33.989523,"2"
"7395",4,2,1246,1957,"0","0",-118.118132,34.70917,"2"
"15535",4,2,1300,1959,"0","0",-118.634239,34.195183,"2"
"13879",3,1,1171,1911,"0","0",-118.180689,34.122346,"1"
"14102",4,3,2485,1989,"0","0",-118.622835,34.183808,"2"
"2834",6,4,3163,1926,"0","0",-118.339852,34.053153,"1"
"1586",2,1,992,1947,"0","0",-118.32873,33.964323,"2"
"7899",3,1,1078,1923,"0","0",-118.138038,34.17194,"1"
"18606",3,2,1194,1962,"0","0",-118.059693,34.002863,"2"
"7034",2,1,552,1943,"0","0",-118.080234,34.01342,"2"
"10000",4,3,2471,1984,"1","0",-118.65868,34.196742,"2"
"3993",3,2,1395,1957,"1","0",-118.589409,34.218504,"2"
"17564",3,4,1896,1982,"1","0",-118.594,34.2563,"2"
"16964",5,5,3621,1998,"1","0",-117.750161,34.130212,"1"
"11813",4,2,1428,1959,"0","0",-118.344392,33.896557,"2"
"5341",4,4,2218,1930,"0","0",-117.916681,34.065124,"2"
"19595",2,2,1248,1982,"0","0",-118.26,34.162,"2"
"16961",5,4,3206,1961,"0","0",-118.389616,34.105212,"2"
"14275",3,2,1299,1984,"0","0",-118.096741,34.564736,"2"
"4178",3,2,1093,1956,"0","0",-118.38017,33.88258,"2"
"13881",4,3,2646,1979,"1","0",-118.536023,34.2849,"2"
"5113",4,3,2483,1948,"0","0",-118.15079,33.951716,"1"
"1166",4,3,2710,1974,"0","0",-117.810829,33.98932,"2"
"1214",3,3,1900,1983,"0","0",-118.354629,33.90131,"2"
"4526",3,1,1191,1952,"1","0",-118.120883,33.921328,"2"
"51",3,2,1772,1985,"1","0",-117.851493,34.044714,"2"
"7207",3,1,1170,1950,"0","0",-117.896742,34.093813,"2"
"8856",2,1,800,1951,"0","0",-118.403895,34.25271,"2"
"14175",3,1,1416,1920,"0","0",-118.301753,34.006204,"2"
"12748",1,1,571,1991,"0","0",-118.13,33.9366,"2"
"269",4,2,1488,1955,"0","0",-117.961567,34.032508,"2"
"869",5,3,2577,1922,"0","0",-118.316619,34.059232,"2"
"619",3,3,1435,1964,"1","0",-118.398926,33.997951,"2"
"8107",2,2,1087,1961,"0","0",-118.368,33.9754,"2"
"7783",4,2,1175,1955,"0","0",-117.893599,34.102278,"2"
"7936",4,2,1608,1955,"0","0",-118.379305,33.82073,"1"
"15167",2,1,1000,1960,"0","0",-118.236758,33.941295,"2"
"17193",3,2,1203,1925,"0","0",-118.162329,34.185898,"2"
"15802",2,1,741,1963,"0","0",-118.45,34.2796,"2"
"7254",4,2,1236,1952,"0","0",-118.35537,34.214843,"2"
"13338",4,3,2321,1964,"0","0",-118.064458,34.101808,"1"
"14565",4,2,2116,1956,"0","0",-117.842486,34.133212,"2"
"11302",2,1,1194,1954,"0","0",-118.285532,33.833664,"2"
"15778",4,3,2470,1991,"0","0",-118.329812,33.825834,"1"
"1642",2,1,930,1961,"0","0",-118.26808,33.796885,"2"
"11284",3,3,1276,1989,"0","0",-118.463,34.2335,"2"
"17275",3,4,2363,2003,"0","0",-118.414158,33.897636,"1"
"11326",2,3,1735,1980,"0","0",-118.438,34.0472,"2"
"13459",3,2,1140,1955,"0","0",-118.363531,33.837272,"1"
"17396",4,3,2661,1983,"0","0",-118.639997,34.213874,"2"
"18428",3,2,1560,1964,"0","0",-117.755404,34.10518,"2"
"1181",3,2,2057,1925,"0","0",-118.143127,33.765126,"2"
"8088",3,2,1200,1961,"0","0",-118.364242,34.214647,"2"
"3081",4,3,2633,1966,"1","0",-117.891559,34.052659,"2"
"3332",4,4,2684,2003,"0","0",-118.373711,33.803416,"1"
"10643",2,1,926,1916,"0","0",-118.296493,33.74785,"2"
"13912",1,1,850,2007,"1","0",-118.428,33.9694,"2"
"11686",1,1,846,1968,"1","0",-118.383,33.9849,"2"
"790",4,3,2063,1988,"0","0",-118.218592,34.672281,"2"
"5753",4,2,1313,1964,"0","0",-117.897,33.9887,"2"
"11244",3,2,1595,1959,"1","0",-117.938939,34.084417,"2"
"1074",4,2,1730,1928,"0","0",-118.597818,34.167073,"2"
"10125",4,3,2052,2005,"0","0",-118.292958,33.904699,"2"
"106",2,1,972,1941,"0","0",-118.192933,33.937668,"2"
"14181",3,2,1666,1963,"0","0",-118.632243,34.179295,"2"
"115",3,2,1440,1997,"0","0",-118.182759,34.134978,"2"
"1960",3,3,2071,1987,"0","0",-117.786242,34.020149,"2"
"15909",3,2,1487,1957,"1","0",-117.957024,34.060187,"2"
